SITENO,MNTH,DTR,TXx8110,TNx8110,TXn8110,TNn8110,TXx9120,TNx9120,TXn9120,TNn9120
09431500,11,16.23525758,23.17,6.92,0.46,-14.7,22.79,7.8,0.46,-14.7
09431500,12,15.08971408,20.03,3.33,-4.63,-20.56,18.75,4.88,-4.63,-15.07
09442692,1,15.62479472,17.03,0.4,-5.96,-24.74,16.69,1.48,-6.49,-27.44
09442692,2,15.83250201,20.07,2.04,-7.37,-23.14,18.77,2.05,-9.69,-24.12
09442692,3,17.00211877,22.9,4.64,0.06,-18.48,21.91,5.22,-1.53,-18.48
09442692,4,18.58731818,26.93,7.02,-0.79,-13.33,26.93,10.7,1.5,-11.26
09442692,5,19.29585044,31.78,10.5,4.46,-7.54,31.78,13.63,4.46,-8.76
09442692,6,20.26493939,34.2,14.43,13.45,-4.31,34.2,14.65,13.45,-2.85
09442692,7,16.64225806,34.51,14.26,18.28,1.14,34.51,19.31,18.28,3.06
09442692,8,15.52346041,31.65,12.97,16.36,1.14,31.65,13.91,16.36,4.32
09442692,9,16.69270455,29.09,12.36,13.42,-3.98,29.15,14.78,14.1,-2.22
09442692,10,17.4757478,25.72,9.12,-0.49,-13.54,25.72,11.32,-1.43,-12.66
09442692,11,16.7559697,21.38,5.08,-5.29,-20.61,21.38,5.98,-5.29,-20.61
09442692,12,15.6183761,17.84,1.11,-8.7,-28.2,17.17,3.22,-8.7,-20.87
09444500,1,15.2554912,18.15,2.33,-3.75,-19.71,18.15,3.41,-3.42,-21.79
09444500,2,15.62983105,21.24,3.17,-4.3,-19.08,20.42,3.4,-6.76,-23.22
09444500,3,16.48624633,23.93,5.12,2.33,-14.74,23.28,6.24,-0.31,-14.74
09444500,4,17.90603788,28.46,8.13,2.45,-10.53,28.46,9.4,2.59,-10.53
09444500,5,18.56675953,33.12,11.3,6.96,-5.13,33.12,12.51,6.96,-5.13
09444500,6,19.26068939,35.46,15.67,14.03,-1.84,35.46,16.36,14.03,0.29
09444500,7,15.89968475,35.76,15.46,19.84,3.6,35.76,16.99,18.68,5.08
09444500,8,14.89732405,32.45,14.43,17.91,4.94,32.81,15.46,17.91,6.05
09444500,9,15.91872727,30.34,13.2,13.94,-0.6,31.05,13.68,15.9,0.49
09444500,10,16.63195748,27.4,10.31,1.12,-9.71,27.4,11.8,1.12,-9.52
09444500,11,15.98191667,22.22,6.33,-2.02,-16.58,22.22,7.03,-2.02,-16.58
09444500,12,15.01848974,18.9,2.86,-6.42,-23.62,17.85,3.85,-6.42,-17.19
09447800,1,14.44168622,22.2,6.48,-1.08,-13.11,22.2,6.48,0.01,-12.67
09447800,2,15.06967015,25.01,7.79,0.06,-13.59,24.62,7.79,-2.61,-17.12
09447800,3,16.05129765,28.35,10.39,5.02,-8.27,28.09,10.39,3.58,-8.27
09447800,4,17.41593182,32.87,14.51,6.86,-5.39,32.87,14.51,6.86,-4.59
09447800,5,17.77288123,38.07,18.98,11.2,-0.88,38.07,19.06,11.2,0.13
09447800,6,17.94291667,40.33,23.02,18.33,4.92,40.33,23.56,18.33,5.34
09447800,7,15.12008798,40.41,23.38,21.78,9.7,40.41,23.49,21.78,11.14
09447800,8,14.44793988,37.57,21.69,20.98,10.3,38.67,22.1,21.05,10.3
09447800,9,15.27042424,36.14,19.34,16.75,4.49,36.27,20.46,17.82,6.39
09447800,10,16.02887097,32.83,17.96,7.82,-4.63,32.83,18.21,6.55,-4.63
09447800,11,15.28999242,26.58,15.26,3.59,-10.11,27.1,15.26,3.15,-10.11
09447800,12,14.12718842,21.26,6.67,-1.56,-16.17,21.26,9.41,-1.56,-10.85
09480000,1,15.28876833,25.02,8.63,0.76,-11.56,25.02,8.9,0.76,-11.32
09480000,2,15.85934031,27.62,9.67,3.78,-11.43,27.9,10.85,-0.44,-14.08
09480000,3,16.83256598,30.39,12.38,5.26,-6.53,28.95,12.38,4.01,-6.32
09480000,4,17.92109848,33.74,14.12,6.76,-5.03,33.74,14.12,8.88,-5.03
09480000,5,18.30317449,37.71,19.08,13.36,0.69,37.71,19.08,13.36,0.69
09480000,6,18.21234848,40.26,24.21,20.44,2.84,40.32,24.21,20.44,2.84
09480000,7,14.45313783,39.55,21.64,21.44,10.97,39.55,22.67,21.44,10.97
09480000,8,13.79884164,36.65,21.66,20.77,8.64,36.97,21.66,21,8.64
09480000,9,14.95203788,35.12,18.96,18.87,5.23,34.97,19.43,19.42,6.25
09480000,10,16.16091642,32.31,16.2,10.42,-3.55,33.81,16.65,10.42,-5.31
09480000,11,15.97759091,28.33,14.46,6.42,-7.68,28.92,14.46,6.42,-7.68
09480000,12,15.00152859,26.29,8.96,1.88,-13.61,26.29,9.57,1.54,-8.39
09484000,1,12.30945015,23.1,9.18,-4.12,-13.5,23.1,9.18,-1.09,-11.35
09484000,2,12.85998391,24.88,10.31,0.09,-13.78,26.3,9.7,-1.83,-15.63
09484000,3,13.85558651,29,13.43,2.48,-6.63,29,13.43,2.48,-6.25
09484000,4,14.91895455,31.93,17.63,3.65,-4.63,32.79,16.07,3.65,-4.63
09484000,5,15.5722654,36.39,20.68,9.33,0.82,36.39,20.68,9.33,0.82
09484000,6,15.40068182,39.02,27.22,15.94,5.67,40.45,26.51,15.94,5.67
09484000,7,12.86075513,39,25.17,21.03,11.5,39,24.95,21.03,13.41
09484000,8,12.3272654,37.64,24.85,18.83,11.3,37.82,24.85,20.15,11.56
09484000,9,12.80319697,34.47,23.16,16.95,5.15,35.89,22.87,18.85,7.49
09484000,10,13.54997801,32.96,18.98,7.75,-3.96,33.41,18.63,7.64,-3.96
09484000,11,12.94522727,27.65,13.08,2.05,-8.45,28.41,15.28,2.05,-8.1
09484000,12,12.2001173,24.73,9.59,-1.85,-13.93,24.77,11.72,-0.88,-10.08
09484600,1,15.48423754,26.35,10.42,1.78,-10.1,26.35,10.42,1.91,-11.33
09484600,2,15.93897023,28.95,10.38,3.72,-9.53,28.95,10.44,-1.35,-13.39
09484600,3,16.87968475,31.85,12.58,6.37,-6.68,31.06,12.82,6.27,-6.68
09484600,4,18.02066667,35.19,15.38,9.43,-3.3,34.78,16.18,9.43,-3.3
09484600,5,18.50013196,39.18,19.35,14.45,0.44,39.18,19.36,14.45,1.63
09484600,6,18.33718939,41.97,25.42,22.23,5.5,42.05,25.42,22.23,5.5
09484600,7,14.63938416,40.99,23.6,24.38,12.58,40.99,24.32,24.38,12.58
09484600,8,14.0342522,38.83,23.16,22.38,11.54,38.91,23.16,23,12.79
09484600,9,15.25200758,36.88,20.44,20.83,7.59,37.91,20.93,19.76,7.59
09484600,10,16.53167889,34.49,17.13,11.26,-3.02,35.42,17.3,11.26,-3.46
09484600,11,16.36372727,29.75,15.11,6.31,-6.81,30.24,15.11,6.31,-6.81
09484600,12,15.30087243,25.53,9.66,1.79,-10.49,25.53,11.51,3.77,-8.68
09492400,1,14.6897654,16.3,1.29,-7.78,-24.22,16.3,1.83,-7.59,-25.27
09492400,2,14.60981496,16.56,3.14,-10.6,-25.81,16.56,3.14,-12.36,-23.09
09492400,3,14.53192082,20.86,3.07,-4.77,-18.63,20.86,4.3,-2.94,-17.84
09492400,4,15.36137879,24.16,6.25,-3.49,-19.17,24.16,7.36,-3.49,-14.11
09492400,5,16.35922287,29.22,9.12,0,-7.49,29.22,10.83,2.42,-6.42
09492400,6,17.69172727,30.88,12.92,7.45,-6.16,30.88,13.44,7.45,-4.68
09492400,7,14.8231305,32.98,12.95,16.12,0.5,32.98,13.28,16.06,1.2
09492400,8,13.86823314,28.73,12.8,12.47,1.26,28.88,13.18,12.47,1.26
09492400,9,14.51500758,27.41,11.59,7.86,-3.4,28.32,11.59,11.46,-2.71
09492400,10,15.10980205,24.41,9.87,-1.62,-12.04,24.41,9.87,-1.62,-11.58
09492400,11,14.3740303,19.95,5.11,-5.23,-19.51,20.49,7.63,-5.23,-19.51
09492400,12,14.14910924,16.92,3.02,-10.1,-26.5,16.92,3.02,-10.1,-23.44
09494000,1,14.74918622,18.65,2.89,-5.43,-20.21,18.65,3.38,-4.79,-23.69
09494000,2,15.01076428,20.13,3.92,-6.12,-20.38,19.66,3.92,-9.76,-21.39
09494000,3,15.48438416,23.76,4.46,-1.1,-16.63,23.76,5.71,-1.1,-16.63
09494000,4,16.75760606,27.56,7.87,0.17,-13.9,27.56,9.12,0.17,-10.51
09494000,5,17.66302053,32.26,11.57,5.94,-5.34,32.26,12.57,6.71,-4.57
09494000,6,18.73898485,34.26,15.97,11.92,-1.73,34.39,15.78,11.92,-1.73
09494000,7,15.65517595,35.37,15.57,19.58,4.16,35.37,15.89,18.16,4.16
09494000,8,14.76285924,32.34,15.2,15.58,4.83,32.92,15.52,15.58,5.19
09494000,9,15.67082576,31.13,13.9,11.48,-0.22,31.44,13.9,15.8,-1.4
09494000,10,16.27307185,27.44,10.88,1.62,-9.84,27.44,11.01,0.05,-9.84
09494000,11,15.37320455,22.44,6.57,-2.98,-16.32,23.07,8.21,-2.98,-16.32
09494000,12,14.48201613,18.67,4.35,-7.4,-25.22,18.67,4.35,-7.4,-19.36
09497500,1,14.70352639,19.61,3.98,-3.97,-17.97,19.61,4.63,-2.54,-21.04
09497500,2,15.18872084,21.96,4.97,-3.96,-17.18,21.74,4.97,-7.54,-19.78
09497500,3,15.94907625,25.54,6.09,1,-14.22,25.54,6.6,1,-14.22
09497500,4,17.30041667,29.6,9.92,2.36,-10.19,29.6,10.38,2.36,-7.87
09497500,5,18.02694282,34.46,13.49,9.52,-3.55,34.46,14.13,9.52,-2.7
09497500,6,18.89344697,36.58,18.48,14.27,0.52,36.59,17.85,14.27,0.52
09497500,7,15.83898094,37.21,17.81,21.69,6.46,37.21,17.97,20.36,6.46
09497500,8,15.01615836,34.58,17.03,17.76,7.36,35.17,17.03,17.76,7.75
09497500,9,15.95469697,33.03,15.94,13.98,1.8,33.35,15.94,17.82,0.87
09497500,10,16.5276393,29.12,12.64,3.52,-7.56,29.15,12.85,2.29,-8.13
09497500,11,15.64293182,23.57,7.95,-0.24,-14.4,24.1,9.29,-0.24,-14.4
09497500,12,14.48458944,19.24,5.23,-5.28,-22.65,19.24,5.23,-5.28,-16.51
