SITENO,dam_count,min_NID,max_NID,TOT_POPDENS90,TOT_POPDENS00,TOT_POPDENS10,TOT_FRESHWATER_WD,TOT_S1100,TOT_S1200,TOT_S1400,TOT_S1500,TOT_S1630,TOT_S1640,TOT_S1710,TOT_S1720,TOT_S1730,TOT_S1740,TOT_S1780,TOT_S1820,TOT_TOTAL_ROAD_DENS,TOT_RDX,GAGESII_class,WR_report_remarks,ADR_citation,Screening_comments
01613050,NA,NA,NA,4.37,5.98,7.83,0.63,0,0,1.32,0,0,0,0,0,0,0.09,0,0,1.41,31,Ref,,http://pubs.usgs.gov/wdr/2004/wdr-pa-04-2/WDR-PA-04-2.pdf,"mixed pasture, NEoA"
01620500,NA,NA,NA,0.07,0.04,0.06,2.05,0,0,0.46,0.2,0,0,0,0,0,0,0,0,0.66,7,Ref,,2002 ADR,"mostly forested basin, some road disturbance"
01628500,43,18.6,10500,51.51,60.9,69.05,3.87,0.06,0.17,2.02,0.48,0.02,0,0,0,0,0.19,0,0,2.95,1898,Non-ref,Large diurnal fluctuation at low and medium flow caused by powerplants upstream from station prior to 1954; occasional large diurnal fluctuation thereafter.,http://wdr.water.usgs.gov/wy2007/pdfs/01631000.2007.pdf,many upstrm towns
01631000,53,18.6,10500,43.59,50.75,57.09,3.71,0.04,0.16,1.96,0.44,0.01,0,0,0,0,0.22,0,0,2.85,2660,Non-ref,Large diurnal fluctuation at low and medium flow from unknown cause. Water-level elevations at the site were affected during the 1992-93 water years by construction of a new bridge about 50 ft downstream from the gage.,http://wdr.water.usgs.gov/wy2007/pdfs/01634000.2007.pdf,upstrm urban
01632000,3,544,2159,5.22,6.13,6.09,4.87,0,0.05,1.07,0.38,0,0,0,0,0,0.14,0,0,1.69,245,Ref,,2002 ADR,"prox mod ag & lt develop, forested hw, NEoA"
01632900,NA,NA,NA,27.99,31.61,38.01,4.37,0.22,0.15,1.78,0.36,0.01,0,0,0,0,0.23,0,0,2.84,140,Ref,"Maximum discharge, 12,400  ft3/s, from rating curve extended above 2,300  ft3/s on basis of contracted-opening measurement at gage height 16.38 ft.",2001 ADR,"mod ag, some small ponds, NEoA"
01634000,13,57,3417.5,23.63,26.61,31.78,3.32,0.08,0.12,1.58,0.24,0.01,0,0,0,0,0.25,0,0,2.33,1062,Non-ref,Occasional regulation at low and medium flows since September 1972 by Linganore Reservoir,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/01643000.2006.pdf,prox & upstrm urban
01634500,6,23.01,192,6.04,7.17,10.92,1.56,0,0.04,1.21,0.24,0,0,0,0,0,0.18,0,0,1.7,264,Ref,,2002 ADR,"mostly forested, NEoA"
01638480,13,63.5,465,27.58,37.64,59.38,6.24,0,0.27,1.72,0.01,0.02,0,0,0,0,0.47,0,0.02,2.51,315,Ref,,2001 ADR,"mod-hvy ag, lt devleopment, few ponds, NEoA"
01639500,NA,NA,NA,54.99,63.91,71.89,4.7,0,0.25,2.44,0,0,0,0,0,0,0.07,0,0,2.76,220,Ref,Occasional diversion for irrigation upstream from station,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/01639500.2006.pdf,"lt suburban, hvy ag & forested riparian, NEoA"
01643000,20,0,7900,80.5,99.49,115.35,7,0.01,0.32,2.46,0,0.02,0.01,0,0,0.01,0.08,0,0,2.91,2027,Non-ref,Some regulation at low flow by sand and gravel plants upstream from station.,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/01649500.2006.pdf,urban basin
01644000,58,16.32,3159,18.21,23.1,33.13,3.93,0.04,0.13,1.78,0.1,0.01,0,0,0,0,0.37,0,0,2.44,954,Ref,,2001 ADR,"mod-hvy ag, forested riparian, small reservoirs on some tribs"
01649500,13,0,326,971.33,1045.61,1183.37,65.75,0.22,1.01,6.72,0,0.36,0,0,0,0,0,0.07,0,8.4,427,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/01668000.2006.pdf,"upstrm ag  & suburban & small reservoirs on tirbs, forested hw"
01658500,NA,NA,NA,36.14,5.37,8.25,28.59,0,0,1.39,0,0,0,0,0,0,0,0,0,1.39,17,Ref,,2002 ADR,"lt develop in hw, but NEoA"
01663500,21,25.09,1009.18,9.65,10.74,11.86,0.49,0,0.14,1.44,0.17,0,0,0.01,0,0,0.3,0,0,2.07,292,Non-ref,"Since 1966, diversion 150 ft upstream from station has averaged less than 0.6 ft³/s. Capacity of diversion is about 1.5 ft³/s.",http://wdr.water.usgs.gov/wy2007/pdfs/01672500.2007.pdf,"upstrm small impoundments & suburban, mixed forest & ag"
01664000,57,24.9,1009.18,14.31,17.34,20.58,0.76,0,0.12,1.65,0.21,0,0,0.01,0,0,0.43,0,0,2.43,974,Ref,,2001 ADR,"upstrm ag & small reservoirs on tirbs, forested hw"
01666500,8,44.93,2323,17.39,18.35,20.33,0.46,0,0.15,1.64,0.27,0,0,0.01,0,0,0.39,0,0,2.46,313,Ref,,2001 ADR,"forested hw, mod-hvy ag in valley, NEoA"
01667500,30,42.54,3322,16.78,18.81,20.03,0.52,0,0.16,1.57,0.31,0,0,0.01,0,0,0.32,0,0,2.36,751,Ref,"Prior to 1977, diurnal fluctuation at low flow caused by mill at Rapidan, and since July 1986, by powerplant at same site.",2001 ADR,"forested hw, mod-hvy ag in valley, NEoA"
01668000,137,24.9,21100,20.71,25.77,33.53,0.87,0,0.17,1.7,0.27,0,0,0,0,0,0.36,0,0,2.52,2740,Non-ref,Diurnal fluctuation at times during low flow caused by gristmill on Po River.,http://wdr.water.usgs.gov/wy2006/pdfs/01674500.2006.pdf,"many small impoundments on tribs, upstrm city"
01669000,4,62.51,146.65,9.6,10.58,12.7,0.58,0,0.19,1.96,0,0,0,0,0,0,0.15,0,0,2.3,30,Ref,,2001 ADR,small reservoirs on tribs
01669520,10,55,224.6,4.34,4.76,4.88,0.4,0,0.11,1.07,0.28,0,0,0,0,0,0.16,0,0,1.62,122,Ref,,2001 ADR,small reservoirs on several tribs
01672500,70,27.03,5313,17.92,22.8,27.71,414.27,0.07,0.18,1.73,0.31,0.01,0,0,0,0,0.47,0,0,2.77,700,Non-ref,diurnal fluctuation at low flow caused by powerplants upstream,2002 ADR,prox urban
01674500,87,24.5,24873,19.51,25.32,33.04,1.35,0.04,0.11,1.9,0.19,0,0,0,0,0,0.44,0,0,2.7,1013,Non-ref,,2002 ADR,"mod-vy ag, forested highlands, city in basin"
02011400,1,65,65,4.4,4.3,3.93,0.83,0,0.19,0.8,0.49,0,0,0,0,0,0.08,0,0,1.55,117,Ref,,2002 ADR,"mod ag in valley, forested hw, NEoA"
02011460,3,200,30500,0.61,0.55,0.47,1.09,0,0.18,0.53,0.4,0,0,0.01,0,0,0.04,0,0,1.17,34,Ref,,2002 ADR,"mostly forested, NEoA"
02013000,1,4974.05,4974.05,5.71,5.61,5.42,16.5,0.09,0.14,0.52,0.48,0.01,0,0,0,0,0.1,0,0,1.33,402,Ref,,2002 ADR,"mod ag in valley, forested hw, NEoA"
02014000,1,52.24,52.24,4.24,4.03,4.17,10.59,0,0.11,0.74,0.43,0,0,0.03,0,0,0.13,0,0,1.43,521,Ref,,2002 ADR,"mod ag in valley, forested hw, NEoA"
02015700,NA,NA,NA,1.73,1.71,1.8,1.54,0,0.06,0.84,0.48,0,0,0.03,0,0,0.15,0,0,1.56,76,Ref,,2002 ADR,"ag in valley, forested HW, NEoA"
02016000,4,59,1050,2.18,2.29,2.38,2.89,0.03,0.07,0.7,0.43,0,0,0.01,0,0,0.09,0,0,1.35,435,Ref,Low flow affected by springs and by occasional regulation from unknown source.,2002 ADR,"prox lt develop, ag in valley, forested uplands, NEoA"
02017500,4,292,3759,3.31,3.94,4.51,14.62,0,0.07,0.96,0.48,0,0,0,0,0,0.03,0,0,1.54,234,Ref,,2002 ADR,"lt ag in valley, forested uplands, NEoA"
02018000,4,292,3759,4.27,5.03,5.2,6.09,0,0.06,0.92,0.44,0,0,0,0,0,0.09,0,0,1.52,725,Ref,,2002 ADR,"ag in valley, small towns upstrm, forested hw, NEoA"
02027000,1,39.03,39.03,5.45,5.5,5.69,0.29,0,0.19,1.35,0.28,0,0,0.02,0,0,0.19,0,0,2.04,308,Ref,,2002 ADR,"mod ag in valley, forested uplands, NEoA"
02027500,1,48.61,48.61,4.39,4.76,4.39,3.99,0,0.02,0.96,0.4,0,0,0,0,0,0.16,0,0,1.53,119,Ref,"Periodic dewatering of upstream quarries adds small amount of inflow.  Maximum discharge, 38,000  ft3/s, from rating curve extended 6,000  ft3/s on basis of slope-area measurement of peak flow.",2001 ADR,"prox ag, forested hw, NEoA"
02028500,6,41.83,240,15.14,19.18,20.71,0.49,0.02,0.16,2.08,0.31,0,0,0.02,0,0,0.33,0,0,2.93,402,Ref,,2002 ADR,"mod ag, some small ponds, NEoA"
02030500,14,30.35,3180,8.78,11.31,12.64,0.29,0,0.13,0.68,1.17,0,0,0,0,0,0.01,0.01,0,2.41,311,Non-ref,Some diurnal fluctuation at low flow caused by mills. Town of Tarboro diverted 4.0 ft³/s for municipal water supply,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02083500.2006.pdf,upstrm urban & reservoirs
02038850,2,69.7,129.36,0.97,1.58,2.55,0.34,0,0.07,0.69,1.5,0,0,0,0,0,0.01,0,0,2.42,17,Ref,,2002 ADR,"HBN, state forest, few roads"
02046000,2,636,1135,9.22,10.24,11.96,0.54,0,0.11,2.38,0.05,0,0,0.01,0,0,0.37,0,0,2.91,229,Ref,,2002 ADR,"several small reservoirs in basin, NEoA"
02051000,NA,NA,NA,11.38,13.31,13.48,0.36,0,0.17,1.43,0.76,0.01,0,0,0,0,0.15,0,0,2.77,75,Ref,,2002 ADR,lt develop. Forestry & lt ag
02051500,10,50,391,11.54,12.4,12.39,1.57,0.03,0.15,1.59,0.68,0.01,0,0,0,0,0.23,0,0,2.72,782,Ref,,2001 ADR,"mixed forest & ag, NEoA"
02053200,1,208,208,14.66,15.92,16.43,1.77,0,0.21,0.71,0.06,0,0,0,0,0,0.02,0,0,1.19,269,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02053200.2006.pdf,"some trib reservoirs, mostly lt ag-forest mix"
02053800,1,178.2,178.2,18.04,20.47,21.5,5.87,0.02,0.07,1.51,0.31,0.03,0,0.01,0,0,0.48,0,0,2.43,392,Ref,,2002 ADR,"mod ag in valley, forested hw, NEoA"
02055000,6,47.4,11410,126.29,129.54,135.64,7.65,0.1,0.22,2.9,0.48,0.04,0,0.02,0,0,0.25,0,0,4.01,1748,Non-ref,"water supply, 21.2 ft3/s was discharged as treated effluent into Richland Creek upstream from station and 6.2 ft3/s into Rich Fork Creek in Pee Dee River",http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02102000.2006.pdf,upstrm urban & reservoirs
02055100,2,105,233.68,43.91,57.38,86.54,4.25,0,0.23,1.94,0.55,0,0,0,0,0,1.73,0,0,4.46,98,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02055100.2006.pdf,"lt develop, small res on small trib, NEoA"
02056900,6,29.38,672,19.38,22.69,27.15,0.81,0,0.12,1.91,0.25,0,0,0,0,0,0.3,0,0,2.6,419,Ref,,2002 ADR,"forested hw, mod-hvy ag in valley, NEoA"
02058400,20,24,1450,20.95,23.23,26.27,1.17,0,0.12,1.92,0.34,0,0,0,0,0,0.28,0,0,2.68,873,Non-ref,"Since August 1962, some regulation by W. Kerr Scott Reservoir",http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02116500.2006.pdf,upstrm reservoir
02059500,19,34.93,285,20.14,25.23,26.89,1.03,0,0.18,1.59,0.58,0,0,0,0,0,0.74,0,0,3.09,644,Ref,"Prior to October 1954, diurnal fluctuation at low flow caused by mill upstream from station.",2001 ADR,"mod ag, upstrm small town, foreste hw, NEoA"
02064000,12,48,1442,19.73,22.74,24.18,1.95,0,0.09,1.02,0.24,0,0,0,0,0,0.97,0.02,0,2.54,227,Ref,Small diurnal fluctuation caused by gristmill,2002 ADR,"mod-hvy ag, forested riparian, few small ponds, NEoA"
02065500,1,111.51,111.51,9.98,11.45,12.66,0.4,0,0.05,1.12,0.71,0,0,0,0,0,0.22,0,0,2.4,134,Ref,,2002 ADR,"lt ag on highlands, forested lowlands, NEoA"
02069700,10,23,91,21.09,20.93,19.91,6.54,0,0.21,1.76,0.33,0,0.02,0,0,0,0.31,0,0,2.63,240,Ref,,2002 ADR,"forested hw, mod-hvy ag in valley, NEoA"
02070000,5,48,985,27.52,29.19,27.97,3.89,0,0.09,1.9,0.41,0,0,0,0,0,0.27,0,0,2.66,199,Ref,,2002 ADR,"lt-mod ag, lt development, NEoA"
02074500,15,26,159,23.64,29.81,31.78,2.5,0,0.15,1.98,0.45,0.01,0,0,0,0,0.48,0,0,3.07,225,Ref,Diurnal fluctuation at low flow caused by small mill upstream from station.,2001 ADR,"mod ag & lt development, NEoA"
02077200,5,20.8,41.3,12.53,13.79,13.84,1.66,0,0.21,0.87,0,0,0,0,0,0,0.02,0,0,1.2,40,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02077200.2006.pdf,"lt ag & forested, many off-channel ponds"
02081500,NA,NA,NA,14.48,18.81,21.32,71.13,0.05,0.1,0.96,0.02,0.01,0,0,0,0,0.01,0,0,1.34,272,Ref,Occasional intermittent diversion for irrigation,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02081500.2006.pdf,"mod ag & mixed foreste, NEoA"
02082950,3,55,135,13.95,14.54,14.16,4.22,0,0.18,0.78,0.02,0,0,0,0,0,0.19,0,0,1.26,196,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02082950.2006.pdf,"lt-mod ag, forested, NEoA"
02083500,100,0,13440,34.08,37.67,41.22,9.75,0.03,0.21,1.16,0.01,0.02,0,0,0,0,0.28,0,0,1.77,3634,Non-ref,diverted an average of 0.1 ft³/s for water supply and waste treatment dilution. Corporation withdrew an average of 2.1 ft³/s for water supply.,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02118000.2006.pdf,urban on main trib
02092500,3,29,360,9.7,11.26,11.98,2.46,0,0.12,1.15,0,0,0,0,0,0,0.1,0,0,1.38,201,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02092500.2006.pdf,"prox hvy ag, NEoA"
02096846,NA,NA,NA,19.15,26.16,30.97,6.04,0,0,1.76,0,0,0,0,0,0,0.01,0,0,1.77,25,Ref,No flow occurs at times most years.,http://wdr.water.usgs.gov/wy2008/pdfs/02096846.2008.pdf,"forest & ag, lt development, NEoA"
02102000,171,0,121200,56.55,69.86,79.42,23.55,0.04,0.23,1.66,0,0.03,0,0,0,0,0.02,0,0,2.05,3448,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02126000.2006.pdf,"much upstrm ag & urban, reservoir on 1 trib"
02102908,NA,NA,NA,0,0,0,1.31,0,0,0.6,0,0,0,0,0,0,0.5,0,0,1.1,5,Ref,Some diurnal fluctuation at low flow during growing season,http://pubs.usgs.gov/wdr/2005/wdr-nc-05/pdf/02102908.2005.sw.pdf,"mostly forested, NEOoA, Ft Bragg"
02108000,25,0,338,3.1,2.51,2.8,5.26,0,0.94,1.39,0,0,0,0,0,0,0,0,0,2.34,5,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02108000.2006.pdf,"mod-hvy ag, forested riparian. Small town on 1 trib, NEoA"
02111180,3,28,60,7.03,11.33,12.44,3.3,0,0.01,1.5,0.11,0,0,0,0,0,0.25,0,0,1.87,118,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02111180.2006.pdf,"forested upands, mod ag & lt devlopment in basin, NEoA"
02111500,2,24,324,26.65,30.35,33.45,4.04,0,0.11,1.32,0,0,0,0.01,0,0,0.21,0,0,1.65,178,Ref,Slight diurnal fluctuation at low flow during growing season,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02111500.2006.pdf,"mod ag in valleys, forested hw"
02112120,6,12,30.2,11.79,13.9,14.13,3.9,0,0.01,1.37,0.08,0,0,0.06,0,0,0.12,0,0,1.64,240,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02112120.2006.pdf,"mod ag, lt development, forested uplands, NEoA"
02112360,18,22,1380,13.05,15.02,15.22,4.63,0.02,0.02,1.32,0.01,0,0,0,0,0,0.23,0,0,1.61,156,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02112360.2006.pdf,"some strip mines & small reservoirs in hw, but mostly NEoA"
02116500,256,0,306000,71.33,82.34,93.52,14.81,0.05,0.19,2.2,0.04,0.03,0.01,0.01,0,0,0.18,0,0,2.7,5845,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02135000.2006.pdf,upstrm cities
02118000,26,15,493,25.5,30.36,34.3,5.27,0.09,0.09,1.65,0.01,0.01,0,0,0,0,0.11,0,0,1.98,647,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02138500.2006.pdf,"several small hw reservoirs, 1 mainstem RoR, NEoA"
02118500,11,16.1,96,15.26,18.28,19.25,3.83,0.05,0.14,1.56,0.02,0.02,0,0.05,0,0,0.13,0,0,1.98,394,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02118500.2006.pdf,"mod ag & mixed forest valley, forested hw"
02125000,2,30,30,19.81,25.56,28.14,6.27,0,0.12,1.31,0,0,0,0,0,0,0.06,0,0,1.49,82,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02125000.2006.pdf,"lt-mod ag & mixed forest, Lt development, NEoA"
02126000,162,0,36400,78.22,113.07,158.12,83.19,0.04,0.21,2.38,0,0.02,0,0,0,0,0.07,0,0,2.75,2566,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02143500.2006.pdf,"mod-hvy ag, riparian forest, some suburban, NEoA"
02128000,11,49.8,360,25.1,30.23,33.94,3.04,0.19,0.17,1.23,0,0.04,0,0,0,0,0.04,0,0,1.67,249,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02128000.2006.pdf,"mod ag & forest, lt development"
02135000,140,0,28014,32.99,37.33,41.19,6.17,0.03,0.21,1.49,0.01,0.01,0.05,0,0,0,0.12,0,0,1.94,3772,Non-ref,Some regulation at low and medium flow by powerplants above station,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02156500.2006.pdf,upstrm powerplant
02137727,6,27,65,23.19,27.93,29.43,2.78,0.12,0.04,1.24,0.08,0.01,0,0,0,0,0.38,0,0,1.88,421,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02137727.2006.pdf,"prox lt development, forested hw, NEoA"
02138500,9,3,900,17.47,20.63,19.37,4.64,0,0.3,1.91,0.03,0,0.06,0,0,0,0.13,0,0,2.44,164,Non-ref,"Some regulation at low and medium flow by powerplants above station.  City of Greenville begandiverting water from Saluda River above station 02162500 (Table Rock Reservoir) in 1930, supplemented by North Saluda Reservoir in 1961. Sewage effluent",http://pubs.usgs.gov/wdr/wdr-sc-04/wy04/pdfs/SC_WY04book.pdf,upstrm reservoir
02140991,6,0,20,5.37,6.08,5.65,3.75,0,0.12,0.88,0.08,0,0.01,0.05,0,0,0.08,0,0,1.23,359,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02140991.2006.pdf,"forested uplands, lt ag lowlands"
02143000,4,12,150,33.72,42.73,42.63,36.85,0.01,0.06,1.61,0.05,0.01,0,0.01,0,0,0.27,0,0,2.03,198,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02143000.2006.pdf,"prox suburban, mod ag in valleys, forested uplands, NEoA"
02143040,NA,NA,NA,6.66,9.38,9.36,7.3,0,0,1.13,0.12,0,0,0,0,0,0.06,0,0,1.32,33,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02143040.2006.pdf,forested uplands & mod ag valleys
02143500,6,0,138,49.45,60.15,67.94,83.12,0,0.29,1.89,0,0,0,0,0,0,0.04,0,0,2.23,91,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/02192000.2005.pdf,"mixed mod ag & forest, city in hw of 1 trib"
02149000,6,0,200,9.16,12.13,14.81,3.71,0,0,1.61,0.01,0,0,0,0,0,0.1,0,0,1.82,210,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02149000.2006.pdf,"mostly forested, NEoA"
02152100,1,274,274,5.62,5.95,6.2,9.39,0,0.11,0.8,0.04,0,0,0,0,0,0.01,0,0,1.03,80,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02152100.2006.pdf,"mixed forest & mod ag, NEoA"
02156500,329,0,99999,46.31,53.08,57.8,19.14,0.04,0.23,1.87,0.01,0.01,0,0,0,0,0.04,0,0,2.28,4529,Non-ref,,2005 ADR,"mod ag & mixed forest, several small towns in basin"
02165000,72,10,3108,239.08,262.84,293.08,8.42,0.12,0.3,3.55,0.01,0.08,0,0,0,0.01,0.05,0,0,4.11,655,Non-ref,Diversion upstream from station for municipal supply of Athens.,http://wdr.water.usgs.gov/wy2007/pdfs/02217500.2007.pdf,"prox suburban, upstrm reservoirs"
02177000,13,4,379,3.73,4.81,5.3,100.08,0,0.12,1.23,0.06,0,0,0.04,0,0,0.07,0,0,1.52,314,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/02177000.2005.pdf,"mostly forested, some wilderness HW, NEoA"
02178400,1,98.7,98.7,2.9,3.68,3.09,1.37,0,0,0.85,0.04,0,0,0.07,0,0,0.04,0,0,1.02,76,Ref,Low streamflows affected by releases from private reservoirs upstream,http://web10capp.er.usgs.gov/imf/sites/adr/pdfs/02178400.2005.pdf,"HBN, some roadless-wilderness in HW. Lt develop in valleys"
02192000,119,17,12000,18.69,23.06,26.37,1.46,0.02,0.25,1.43,0.01,0,0,0,0,0,0.14,0,0,1.86,1622,Non-ref,,2005 ADR,urban upstrm
02193340,2,18,18,6.45,6.17,6.76,0.67,0,0.06,1.02,0,0,0,0,0,0,0,0,0,1.09,26,Ref,,http://wdr.water.usgs.gov/wy2007/pdfs/02193340.2007.pdf,"mixed forest & ag, NEoA"
02196000,25,50,999,14.56,16.03,15.96,3.4,0,0.22,0.98,0.01,0,0,0,0,0,0.34,0,0,1.56,730,Ref,,2005 ADR,"mixed forest & ag, NEoA"
02198100,2,96,96,2.47,2.66,2.72,13.63,0,0.04,0.99,0,0,0,0,0,0,0.03,0,0,1.06,26,Ref,,http://wdr.water.usgs.gov/wy2007/pdfs/02198100.2007.pdf,"mixed forest & ag, lt development, NEoA"
02202500,182,22,4560,9.61,10.8,11.57,7.01,0.01,0.16,1.14,0.01,0,0,0,0,0,0.06,0,0,1.39,2748,Non-ref,,http://wdr.water.usgs.gov/wy2007/pdfs/02236000.2007.pdf,upstrm urban & regulated lakes
02202600,22,105.4,818,11.18,16.53,22.03,2.97,0.1,0.19,1.38,0.01,0.01,0,0,0,0,0.09,0,0.01,1.8,261,Ref,,2005 ADR,"small pond upstrm on trib mainstem, lt devel, NEoA"
02212600,8,65,1175,1.57,1.95,1.9,1.05,0,0.11,0.87,0.02,0,0.02,0,0,0,0.03,0,0,1.05,35,Ref,,2005 ADR,"HBN, mostly undisturbed"
02215100,30,69,444,10.52,13.15,17.37,9.85,0.11,0.2,1.75,0,0.01,0,0,0,0,0.07,0,0,2.15,236,Ref,,http://wdr.water.usgs.gov/wy2007/pdfs/02215100.2007.pdf,"mixed forest & ag, some small impoundments on some tribs, NEoA"
02216180,10,68,324,8.9,7.97,8.5,2.94,0,0.18,1.01,0,0,0,0,0,0,0.04,0,0,1.24,80,Ref,,2005 ADR,"mixed forest & mod ag, many small ponds on minor tribs, NEoA"
02217500,53,24,22605,64.05,107.78,173.31,8.18,0.08,0.34,2.42,0,0.01,0,0,0,0,0.07,0,0,2.94,640,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02296750.2006.pdf,hdwaters urban and mines
02221525,26,31,825,10.12,12.84,15.47,53.5,0,0.3,1.05,0,0,0,0,0,0,0.08,0,0,1.43,204,Ref,Some diurnal fluctuation at low flow.,2005 ADR,"mixed forest & lt ag, several ponds on small tribs"
02228000,112,52.8,4187.5,15.38,17.44,19.72,5.56,0,0.16,1.52,0.03,0,0,0,0,0,0.05,0,0,1.76,2346,Non-ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02329000.2006.pdf,"many small towns on some tribs, hvy ag hw, forested riparian"
02231000,NA,NA,NA,8.91,10.93,13.75,1.5,0.04,0.06,1.11,0.03,0.01,0.01,0,0,0,0.03,0,0,1.3,208,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02231000.2006.pdf,"mostly forested, suburban on prox trib"
02231342,1,1988,1988,3.22,3.31,4.78,11.3,0,0.12,0.89,0,0,0,0,0,0,0.03,0,0,1.03,34,Ref,,http://wdr.water.usgs.gov/wy2009/pdfs/02231342.2009.pdf,"forest & mod ag, lt suburban, NEoA"
02235200,NA,NA,NA,15.92,23.17,29.3,11.73,0,0.06,1.26,0.03,0,0,0,0,0,0.01,0,0,1.35,9,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02235200.2006.pdf,"mostly undeveloped, NEoA, natural lake upstrm"
02236000,9,31,84000,110.28,144.57,180.65,24.82,0.04,0.19,2.08,0.01,0.03,0,0,0,0,0.01,0,0,2.36,1140,Non-ref,,http://wdr.water.usgs.gov/wy2007/pdfs/02339500.2007.pdf,proximal large reservoir--
02245500,NA,NA,NA,2.3,3.47,4.21,7.43,0,0.08,2.11,0,0,0,0,0,0,0,0,0,2.22,102,Ref,,2005 ADR,"mostly forested, lt development, NEoA"
02246000,3,752,1808.13,16.97,16.48,24.08,13.51,0,0.15,1.51,0.01,0,0,0,0,0,0.02,0,0,1.74,143,Ref,Stage-discharge affected by tide on many days.,2005 ADR,"state forest, some developmt"
02296500,2,394.76,672.34,8.18,12.94,15.99,21.45,0,0.07,1.08,0.01,0,0.01,0,0,0,0.13,0,0,1.3,157,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02296500.2006.pdf,"some orchards & suburban, NEoA"
02296750,148,51,332800,75.7,85.68,100.67,23.52,0,0.22,1.68,0,0.01,0,0,0,0.01,0.06,0,0,1.99,642,Non-ref,,http://wdr.water.usgs.gov/wy2007/pdfs/02347500.2007.pdf,upstrm urban
02297155,6,10111.8,38000,0.27,1.94,2.75,23.39,0,0.13,0.29,0,0,0,0,0,0,0.01,0,0,0.43,7,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02297155.2006.pdf,"NEoA, but some evapo ponds in basin?"
02297310,NA,NA,NA,2.86,5.11,6.55,24.2,0,0.08,0.5,0,0,0,0,0,0,0.02,0,0,0.62,96,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02297310.2006.pdf,mixed forest & ag
02298123,1,384,384,1.52,2.33,3.35,27.26,0,0.03,0.32,0,0,0,0,0,0,0.24,0,0,0.6,26,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02298123.2006.pdf,"proximal orchards, NEoA"
02298608,3,805,10000,2.33,5.69,7.7,28.78,0,0.08,0.59,0,0,0,0,0,0,0.04,0,0,0.71,56,Ref,,http://web10capp.er.usgs.gov/imf/sites/adr06/pdfs/02298608.2006.pdf,"lt suburban, NEoA"
