SITENO,YR,MNTH,RX1day,RX5day
01055000,2010,2,41.03,93.11
01055000,2010,3,44.71,72.84
01055000,2010,4,21.24,38.63
01055000,2010,5,14.68,35.98
01055000,2010,6,26.08,55.38
01055000,2010,7,18.62,32.15
01055000,2010,8,40.42,56.51
01055000,2010,9,36.16,53.04
01055000,2010,10,41.85,58.98
01055000,2010,11,23.76,63.78
01055000,2010,12,74.02,95.22
01055000,2011,1,15.36,21.83
01055000,2011,2,20.42,41.09
01055000,2011,3,47.48,67.98
01055000,2011,4,25.03,59.79
01055000,2011,5,36.07,62.36
01055000,2011,6,16.19,34.73
01055000,2011,7,19.74,36.21
01055000,2011,8,101.95,133.05
01055000,2011,9,32.97,71.97
01055000,2011,10,34.59,53.95
01055000,2011,11,35.31,36.18
01055000,2011,12,26.36,30.83
01055000,2012,1,12.12,32.52
01055000,2012,2,17.73,20.49
01055000,2012,3,10.39,19.87
01055000,2012,4,29.08,76.24
01055000,2012,5,33.87,54.13
01055000,2012,6,64.59,109.81
01055000,2012,7,14.2,18.48
01055000,2012,8,45.4,78.97
01055000,2012,9,39.5,62.14
01055000,2012,10,37.35,62.43
01055000,2012,11,6.99,10.82
01055000,2012,12,40.13,96.13
01055000,2013,1,13.92,31.54
01055000,2013,2,17.14,35.51
01055000,2013,3,24.33,27.75
01055000,2013,4,11.36,21.26
01055000,2013,5,34.12,108.06
01055000,2013,6,27.95,70.12
01055000,2013,7,39.92,58.31
01055000,2013,8,23.28,40.46
01055000,2013,9,35.44,63.06
01055000,2013,10,17.05,21.72
01055000,2013,11,27.61,43.15
01055000,2013,12,17.34,34.49
01055000,2014,1,19.42,33.06
01055000,2014,2,32.49,39.41
01055000,2014,3,33.36,41.23
01055000,2014,4,34.59,42.57
01055000,2014,5,28.73,58.44
01055000,2014,6,45.34,49.79
01055000,2014,7,34.54,77.37
01055000,2014,8,59.6,69.75
01055000,2014,9,17.88,20.84
01055000,2014,10,49.19,83.91
01055000,2014,11,18.75,35.46
01055000,2014,12,32.67,63.41
01055000,2015,1,31.7,32.27
01055000,2015,2,11.37,13.53
01055000,2015,3,10.53,16.92
01055000,2015,4,30.67,56.2
01055000,2015,5,15.94,51.93
01055000,2015,6,33.45,65.59
01055000,2015,7,25.02,43.28
01055000,2015,8,29.41,38.02
01055000,2015,9,64.34,102.25
01055000,2015,10,37.82,43.38
01055000,2015,11,26.25,31.67
01055000,2015,12,15.5,40.29
01055000,2016,1,55.34,70.74
01055000,2016,2,37.15,44.62
01055000,2016,3,21.07,27.46
01055000,2016,4,26.2,37.19
01055000,2016,5,18.44,26.25
01055000,2016,6,34.19,45.29
01055000,2016,7,20.39,32.7
01055000,2016,8,28.59,64.57
01055000,2016,9,7.72,15.62
01055000,2016,10,35.59,59.58
01055000,2016,11,26.68,44.92
01055000,2016,12,33.44,47.92
01055000,2017,1,41.72,54.92
01055000,2017,2,24.46,56.14
01055000,2017,3,36.97,37.94
01055000,2017,4,24.6,42.88
01055000,2017,5,44.23,60.2
01055000,2017,6,12.16,30.9
01055000,2017,7,55.93,56.15
01055000,2017,8,23.97,44.23
01055000,2017,9,27.17,57.71
01055000,2017,10,65.4,147.88
01055000,2017,11,10.15,27.35
01055000,2017,12,23,32.17
01055000,2018,1,41.01,48.25
01055000,2018,2,19.29,29.82
01055000,2018,3,21.86,28.83
01055000,2018,4,21.04,40.58
01055000,2018,5,11.69,19.61
01055000,2018,6,18.78,42.11
01055000,2018,7,28.76,57.4
01055000,2018,8,34.37,65.24
01055000,2018,9,22.6,35.36
01055000,2018,10,23.66,48.59
01055000,2018,11,34.29,62.64
01055000,2018,12,38,44.32
01055000,2019,1,29.6,48.2
01055000,2019,2,24.72,37.04
01055000,2019,3,19.5,19.5
01055000,2019,4,26.47,44.96
01055000,2019,5,25.46,46.38
01055000,2019,6,28.31,44.13
01055000,2019,7,19.02,28.35
01055000,2019,8,21.66,39.06
01055000,2019,9,41.81,51.75
01055000,2019,10,26.94,53.17
01055000,2019,11,29.46,52.77
01055000,2019,12,21.68,45.97
01055000,2020,1,20.51,36.69
01055000,2020,2,30.14,37.66
01055000,2020,3,22.64,25.75
01055000,2020,4,36,64.18
01055000,2020,5,22.98,31.38
01055000,2020,6,47.56,106.37
01055000,2020,7,27.56,55.26
01055000,2020,8,30.52,32.78
01055000,2020,9,17.74,35.02
01055000,2020,10,44.04,94.69
01055000,2020,11,55.63,59.58
01055000,2020,12,34.13,57.45
01055000,2021,1,27.51,30.06
01055000,2021,2,19.62,30.41
01055000,2021,3,15.61,27.14
01055000,2021,4,27.24,45.93
01055000,2021,5,17.88,27.74
01055000,2021,6,9.79,17.93
01055000,2021,7,22.62,37.17
01055000,2021,8,14.04,32.56
01055000,2021,9,21.86,47.78
01055000,2021,10,39.51,52.87
01055000,2021,11,31.25,38.91
01055000,2021,12,18.27,25.86
01055000,2022,1,24.83,31.08
01055000,2022,2,27.47,45.72
01055000,2022,3,19.63,23.94
01055000,2022,4,20.21,39.42
01055000,2022,5,16.19,35.46
01055000,2022,6,16.35,29.23
01055000,2022,7,36.57,44.31
01055000,2022,8,43.67,55.09
01055000,2022,9,42.86,94.56
01055000,2022,10,48.93,103.94
01055000,2022,11,30.27,49.89
01055000,2022,12,65.22,78.42
01055000,2023,1,31.21,46.2
01055000,2023,2,18.45,21.04
01055000,2023,3,14.04,32.63
01055000,2023,4,75.84,79.96
01055000,2023,5,30.03,47.34
01055000,2023,6,37.16,105.4
01055000,2023,7,39.03,69.62
01055000,2023,8,57.16,110.32
01055000,2023,9,61.88,67.86
01055000,2023,10,22.67,45.05
01055000,2023,11,23.14,36.86
01055000,2023,12,66.3,96.69
01055500,1980,1,9.57,15.89
01055500,1980,2,12.04,12.04
01055500,1980,3,17.51,44.19
01055500,1980,4,53.74,75.6
01055500,1980,5,8.44,19.48
01055500,1980,6,28.81,38.26
01055500,1980,7,17.01,36.07
01055500,1980,8,12.37,20.34
01055500,1980,9,19.1,41.73
01055500,1980,10,44.27,61.35
01055500,1980,11,27.26,61.14
01055500,1980,12,7.41,12.35
01055500,1981,1,5.99,9.82
01055500,1981,2,24.59,49.17
01055500,1981,3,12.77,15.64
01055500,1981,4,13.61,27.86
01055500,1981,5,15.72,50.29
01055500,1981,6,20.61,35.63
01055500,1981,7,21.11,52.14
01055500,1981,8,51.65,73.25
01055500,1981,9,48.96,99.26
01055500,1981,10,44.46,106.54
01055500,1981,11,13.22,41.85
01055500,1981,12,15.61,37.43
01055500,1982,1,34.89,59.85
01055500,1982,2,21.48,41.08
01055500,1982,3,15.91,25.74
01055500,1982,4,23.31,59.36
01055500,1982,5,11.23,20.61
01055500,1982,6,48.64,64.16
01055500,1982,7,33.57,41.67
01055500,1982,8,39.3,55.78
01055500,1982,9,15.35,23.84
01055500,1982,10,15.38,29.94
01055500,1982,11,25.19,63.37
01055500,1982,12,16.67,22.79
01055500,1983,1,29.83,55.93
01055500,1983,2,32.56,55.11
01055500,1983,3,48.74,96.44
01055500,1983,4,48.15,80.52
01055500,1983,5,22.03,60.22
01055500,1983,6,12.1,24.88
01055500,1983,7,32.94,59.14
01055500,1983,8,25.06,57.71
01055500,1983,9,23.09,46.71
01055500,1983,10,25.4,49.25
01055500,1983,11,42.98,85.87
01055500,1983,12,41.87,75.9
01055500,1984,1,15.23,19.86
01055500,1984,2,27.4,51.32
01055500,1984,3,22,56.11
01055500,1984,4,56.38,80.89
01055500,1984,5,57.45,141.32
01055500,1984,6,39.13,67.19
01055500,1984,7,15.92,37.68
01055500,1984,8,16.33,36.03
01055500,1984,9,16.33,24.16
01055500,1984,10,26.5,45.6
01055500,1984,11,30.88,49.2
01055500,1984,12,19.77,49.52
01055500,1985,1,12.47,12.47
01055500,1985,2,31.7,60.61
01055500,1985,3,28.28,36.53
01055500,1985,4,8.2,27.15
01055500,1985,5,11.7,23.16
01055500,1985,6,12.34,31.04
01055500,1985,7,39.54,44.72
01055500,1985,8,19.12,39.7
01055500,1985,9,42.81,64.64
01055500,1985,10,27.45,42.18
01055500,1985,11,50.09,72.46
01055500,1985,12,18.22,28.36
01055500,1986,1,62.86,98.61
01055500,1986,2,19.83,27.75
01055500,1986,3,20.43,45
01055500,1986,4,15.56,33.48
01055500,1986,5,23.66,56.15
01055500,1986,6,21.94,26.06
01055500,1986,7,35.3,74.87
01055500,1986,8,21.08,54.38
01055500,1986,9,16.42,32.9
01055500,1986,10,6.58,17.01
01055500,1986,11,31.7,46.66
01055500,1986,12,37.6,57.43
01055500,1987,1,25.19,34.61
01055500,1987,2,3.44,5.31
01055500,1987,3,81.35,98.96
01055500,1987,4,21.44,29.86
01055500,1987,5,22.6,32.69
01055500,1987,6,29.25,44.22
01055500,1987,7,9.05,14.79
01055500,1987,8,18.37,30.89
01055500,1987,9,44.88,60.3
01055500,1987,10,26.49,49.68
01055500,1987,11,47.46,80
01055500,1987,12,14.14,22.44
01055500,1988,1,18.17,22.89
01055500,1988,2,27.95,33.08
01055500,1988,3,16.48,24.06
01055500,1988,4,35.45,48.01
01055500,1988,5,20.93,26.29
01055500,1988,6,17.15,25.74
01055500,1988,7,33.64,50.1
01055500,1988,8,32.7,51.56
01055500,1988,9,19.62,19.62
01055500,1988,10,31.52,41.34
01055500,1988,11,52.28,90.78
01055500,1988,12,10.81,21.36
01055500,1989,1,10.5,11.78
01055500,1989,2,19.73,31.74
01055500,1989,3,19.46,31.41
01055500,1989,4,20.2,62.6
01055500,1989,5,74.21,118.87
01055500,1989,6,23.49,75.04
01055500,1989,7,5.62,11.27
01055500,1989,8,34.76,61.73
01055500,1989,9,20.54,42.06
01055500,1989,10,37.25,62.87
01055500,1989,11,20.64,35.82
01055500,1989,12,17.94,26.06
01055500,1990,1,24.58,54.66
01055500,1990,2,19.35,29.77
01055500,1990,3,15.73,26.82
01055500,1990,4,18.13,35.96
01055500,1990,5,31.82,62.19
01055500,1990,6,21.81,48.26
01055500,1990,7,24.49,64.95
01055500,1990,8,34.65,88.79
01055500,1990,9,17.27,26.85
01055500,1990,10,42.47,69.05
01055500,1990,11,47.36,71.17
01055500,1990,12,57.19,77.94
01055500,1991,1,16.48,35.02
01055500,1991,2,13.69,20.98
01055500,1991,3,22.43,59.92
01055500,1991,4,51.73,60.12
01055500,1991,5,37.58,38.65
01055500,1991,6,13.28,25.36
01055500,1991,7,13.91,29.38
01055500,1991,8,99.09,132.39
01055500,1991,9,41.08,67.65
01055500,1991,10,34.72,40.72
01055500,1991,11,41.02,49.49
01055500,1991,12,16.95,31.07
01055500,1992,1,31.44,31.44
01055500,1992,2,21.86,32.58
01055500,1992,3,39.33,80
01055500,1992,4,22.14,24.61
01055500,1992,5,4.85,4.85
01055500,1992,6,33.53,62.92
01055500,1992,7,27.81,36.4
01055500,1992,8,28.77,31.77
01055500,1992,9,29.83,36.12
01055500,1992,10,15.86,33.89
01055500,1992,11,22.27,50.75
01055500,1992,12,16.31,18.27
01055500,1993,1,18.53,24.69
01055500,1993,2,29.16,59.51
01055500,1993,3,29.29,51.54
01055500,1993,4,34.45,74.18
01055500,1993,5,9.21,12.38
01055500,1993,6,20.07,34.4
01055500,1993,7,21.02,41.32
01055500,1993,8,18.6,33.53
01055500,1993,9,22.55,44.78
01055500,1993,10,28.44,31.67
01055500,1993,11,39.74,41.08
01055500,1993,12,43.5,48.05
01055500,1994,1,34.02,44.14
01055500,1994,2,15.72,23.84
01055500,1994,3,45.58,51.26
01055500,1994,4,24.05,43.22
01055500,1994,5,23.72,39.88
01055500,1994,6,16.89,35.04
01055500,1994,7,14.1,37.39
01055500,1994,8,22.99,50.03
01055500,1994,9,57.47,98.97
01055500,1994,10,11.31,20.46
01055500,1994,11,26.77,45.22
01055500,1994,12,21.56,32.85
01055500,1995,1,19.49,41.32
01055500,1995,2,23.52,29.28
01055500,1995,3,18.52,34.37
01055500,1995,4,12.3,17.66
01055500,1995,5,22.12,53.01
01055500,1995,6,16.29,34.61
01055500,1995,7,29.86,49.17
01055500,1995,8,6.91,13.72
01055500,1995,9,15.96,22
01055500,1995,10,59.75,79.21
01055500,1995,11,29.34,93.8
01055500,1995,12,15.75,30.1
01055500,1996,1,47.1,86.04
01055500,1996,2,27.24,70.63
01055500,1996,3,12.2,28.79
01055500,1996,4,61.06,104.58
01055500,1996,5,27.96,53.65
01055500,1996,6,20.54,45.02
01055500,1996,7,87.38,114.82
01055500,1996,8,8.56,10.09
01055500,1996,9,29.72,58.51
01055500,1996,10,60.8,104.57
01055500,1996,11,16.89,27.36
01055500,1996,12,32.5,61.46
01055500,1997,1,19.16,61.72
01055500,1997,2,15.71,29.81
01055500,1997,3,16.32,36.15
01055500,1997,4,40.48,59.57
01055500,1997,5,15.98,30.11
01055500,1997,6,38.02,72.81
01055500,1997,7,39.97,51.86
01055500,1997,8,20.47,37.25
01055500,1997,9,22.54,47.17
01055500,1997,10,14.09,26.13
01055500,1997,11,41.08,85.39
01055500,1997,12,16.14,29.04
01055500,1998,1,24.59,62.64
01055500,1998,2,28.37,33.61
01055500,1998,3,50.98,72.48
01055500,1998,4,16.35,44.35
01055500,1998,5,33.15,64.28
01055500,1998,6,108.47,228.06
01055500,1998,7,12.41,31.17
01055500,1998,8,15.02,24.5
01055500,1998,9,11.44,27.03
01055500,1998,10,83.05,135.74
01055500,1998,11,39.17,40.05
01055500,1998,12,8.6,19.82
01055500,1999,1,42.03,81.79
01055500,1999,2,41.07,47.75
01055500,1999,3,28.8,64.37
01055500,1999,4,2.84,4.24
01055500,1999,5,30.91,44.22
01055500,1999,6,11.33,17.77
01055500,1999,7,17.5,35.61
01055500,1999,8,21.97,47.91
01055500,1999,9,102.3,160.19
01055500,1999,10,31.23,71.92
01055500,1999,11,22.66,33.57
01055500,1999,12,18.23,23.65
01055500,2000,1,24.86,26.36
01055500,2000,2,21.63,46.8
01055500,2000,3,43.7,48.33
01055500,2000,4,28.53,73.03
01055500,2000,5,29.07,77.75
01055500,2000,6,15.54,29.3
01055500,2000,7,50.7,98.39
01055500,2000,8,17.22,34.43
01055500,2000,9,14.58,19.22
01055500,2000,10,29.46,36.47
01055500,2000,11,28.73,52.12
01055500,2000,12,43.83,88
01055500,2001,1,13.14,20.29
01055500,2001,2,31.54,43.52
01055500,2001,3,41.37,57.23
01055500,2001,4,23.47,25.75
01055500,2001,5,16.6,37.01
01055500,2001,6,53.19,80.91
01055500,2001,7,17.19,54.92
01055500,2001,8,17.09,25.97
01055500,2001,9,35.39,54.05
01055500,2001,10,8.94,25.04
01055500,2001,11,24.64,43.65
01055500,2001,12,11.06,26.63
01055500,2002,1,19.11,28.37
01055500,2002,2,28.75,28.77
01055500,2002,3,27.93,41.52
01055500,2002,4,41.59,69.3
01055500,2002,5,36.35,54.57
01055500,2002,6,41.54,88.74
01055500,2002,7,13.5,15.08
01055500,2002,8,9.19,11.91
01055500,2002,9,28.74,37.41
01055500,2002,10,27.86,52.13
01055500,2002,11,22.2,42.4
01055500,2002,12,18.15,34.58
01055500,2003,1,16.4,29.76
01055500,2003,2,13.13,36.4
01055500,2003,3,21.97,31.91
01055500,2003,4,21.87,35.71
01055500,2003,5,18.43,30.16
01055500,2003,6,21.6,29.55
01055500,2003,7,21.17,39.56
01055500,2003,8,30.19,53.07
01055500,2003,9,32.68,58.69
01055500,2003,10,30.53,81.67
01055500,2003,11,27.66,36.78
01055500,2003,12,57.78,103.74
01055500,2004,1,4.57,8.47
01055500,2004,2,16.2,32.49
01055500,2004,3,10.11,12.28
01055500,2004,4,38.26,55.96
01055500,2004,5,32.14,48.46
01055500,2004,6,8.66,21.04
01055500,2004,7,14.8,33.93
01055500,2004,8,34.14,72.06
01055500,2004,9,25.06,33.84
01055500,2004,10,33.05,50.63
01055500,2004,11,53.57,95.98
01055500,2004,12,31.8,43.54
01055500,2005,1,10.73,24.09
01055500,2005,2,33.13,57.7
01055500,2005,3,37.34,45.06
01055500,2005,4,68.05,104.05
01055500,2005,5,38.12,92.42
01055500,2005,6,28.04,66.7
01055500,2005,7,13.83,40.64
01055500,2005,8,18.37,47.66
01055500,2005,9,14.69,27.42
01055500,2005,10,88.02,142.06
01055500,2005,11,32.15,55.72
01055500,2005,12,21.03,50.54
01055500,2006,1,25.78,57.8
01055500,2006,2,27.3,54.08
01055500,2006,3,13.59,26.08
01055500,2006,4,27.41,43.01
01055500,2006,5,55.09,92.25
01055500,2006,6,33.31,103.4
01055500,2006,7,36.5,49.25
01055500,2006,8,19.6,47.27
01055500,2006,9,22.25,30.66
01055500,2006,10,67.53,81.29
01055500,2006,11,31.1,78.95
01055500,2006,12,24.7,38.56
01055500,2007,1,12.99,33.75
01055500,2007,2,40.57,46.11
01055500,2007,3,34.19,55.08
01055500,2007,4,65.49,146.22
01055500,2007,5,21.69,47.24
01055500,2007,6,36.31,67.93
01055500,2007,7,17.15,32.16
01055500,2007,8,27.07,39.97
01055500,2007,9,24.74,43.98
01055500,2007,10,37.71,64.03
01055500,2007,11,41.38,71.4
01055500,2007,12,20.27,36.66
01055500,2008,1,18.4,32.7
01055500,2008,2,29.48,57.54
01055500,2008,3,30.43,53.59
01055500,2008,4,51.78,85.5
01055500,2008,5,11.03,18.53
01055500,2008,6,21.08,42.12
01055500,2008,7,49.29,100.76
01055500,2008,8,28.93,85.79
01055500,2008,9,73.38,93.64
01055500,2008,10,47.34,63.06
01055500,2008,11,85.75,98.8
01055500,2008,12,44.9,75.66
01055500,2009,1,23.13,23.13
01055500,2009,2,45.36,66.05
01055500,2009,3,17.89,28.74
01055500,2009,4,36.09,56.51
01055500,2009,5,21.18,39.99
01055500,2009,6,52.83,79.59
01055500,2009,7,31.77,63.75
01055500,2009,8,33.05,55.31
01055500,2009,9,22.78,38.95
01055500,2009,10,40.53,65.12
01055500,2009,11,64.4,64.4
01055500,2009,12,43.86,58.19
01055500,2010,1,42.73,49.93
01055500,2010,2,63.77,132.51
01055500,2010,3,47.68,79.06
01055500,2010,4,21.12,30.54
01055500,2010,5,14.37,28.56
01055500,2010,6,20.29,47.77
01055500,2010,7,30.78,41.45
01055500,2010,8,41.23,48.14
01055500,2010,9,56.47,58.67
01055500,2010,10,40.7,65.77
01055500,2010,11,34.31,74.27
01055500,2010,12,77.5,94.04
01055500,2011,1,21.57,33.11
01055500,2011,2,22.9,45.25
01055500,2011,3,62.77,82.48
01055500,2011,4,41.56,78.99
01055500,2011,5,33.79,58.6
01055500,2011,6,23.37,45.33
01055500,2011,7,11.7,26.89
01055500,2011,8,79.96,108.56
01055500,2011,9,29.83,46.29
01055500,2011,10,32.07,58.1
01055500,2011,11,39.25,41.85
01055500,2011,12,29.6,35.8
01055500,2012,1,14.58,40.93
01055500,2012,2,21.02,22.86
01055500,2012,3,13.41,31.49
01055500,2012,4,40.59,95.23
01055500,2012,5,41.02,54.19
01055500,2012,6,97.07,161.19
01055500,2012,7,10.34,13.7
01055500,2012,8,40.21,63.45
01055500,2012,9,35.76,56.16
01055500,2012,10,46.85,66.06
01055500,2012,11,9.65,13.26
01055500,2012,12,36.2,81.66
01055500,2013,1,11.59,25.19
01055500,2013,2,20.88,46.94
01055500,2013,3,26.4,26.4
01055500,2013,4,11.81,22.63
01055500,2013,5,25.8,91.62
01055500,2013,6,30.77,92.97
01055500,2013,7,43.61,55.42
01055500,2013,8,71.4,90.12
01055500,2013,9,43.32,78.67
01055500,2013,10,14.5,20.12
01055500,2013,11,49.03,75.2
01055500,2013,12,19.19,27.31
01055500,2014,1,24.69,49.81
01055500,2014,2,38.13,43.55
01055500,2014,3,40.22,48.65
01055500,2014,4,27.69,39.56
01055500,2014,5,32.47,60.61
01055500,2014,6,47.62,50.82
01055500,2014,7,49.72,84.76
01055500,2014,8,77.25,82.96
01055500,2014,9,6.75,10.86
01055500,2014,10,48.84,83.19
01055500,2014,11,29.91,51.12
01055500,2014,12,30.34,60.22
01055500,2015,1,36.99,58.73
01055500,2015,2,14.51,19.06
01055500,2015,3,9.67,12.8
01055500,2015,4,45.34,69.06
01055500,2015,5,19.69,29.9
01055500,2015,6,37.35,59.65
01055500,2015,7,15.39,32.59
01055500,2015,8,29.48,46.55
01055500,2015,9,88.22,131.78
01055500,2015,10,56.16,61.58
01055500,2015,11,37.36,47.14
01055500,2015,12,19.43,43.45
01055500,2016,1,56.13,70.84
01055500,2016,2,41.43,51.31
01055500,2016,3,25.45,33.41
01055500,2016,4,20.98,24.15
01055500,2016,5,24.33,36.12
01055500,2016,6,42.17,59.75
01055500,2016,7,12.28,27.6
01055500,2016,8,28.9,37.61
01055500,2016,9,8.94,10.74
01055500,2016,10,72.04,94.62
01055500,2016,11,30.87,53.57
01055500,2016,12,37.71,41.6
01055500,2017,1,32.63,44.23
01055500,2017,2,21.79,64.54
01055500,2017,3,38.54,39.44
01055500,2017,4,31.33,48.43
01055500,2017,5,32.4,47.51
01055500,2017,6,13.41,27.5
01055500,2017,7,26.71,26.71
01055500,2017,8,18.08,26.44
01055500,2017,9,46.77,111.58
01055500,2017,10,58.22,144.5
01055500,2017,11,10.63,25.09
01055500,2017,12,27.69,43.77
01055500,2018,1,58.33,68.79
01055500,2018,2,23.98,41.47
01055500,2018,3,27.19,36.27
01055500,2018,4,40.06,53.44
01055500,2018,5,9.13,14.66
01055500,2018,6,16.31,48.5
01055500,2018,7,21.92,54.08
01055500,2018,8,29.49,46.38
01055500,2018,9,26.91,40.44
01055500,2018,10,21.97,44.13
01055500,2018,11,30.56,60.47
01055500,2018,12,45,49.37
01055500,2019,1,43.25,66.21
01055500,2019,2,28.98,42.02
01055500,2019,3,17.43,19.54
01055500,2019,4,39.34,53.6
01055500,2019,5,16.44,35.5
01055500,2019,6,37.19,41.93
01055500,2019,7,33.89,40.72
01055500,2019,8,30.48,57.21
01055500,2019,9,14.96,29.32
01055500,2019,10,36.01,55.91
01055500,2019,11,33.65,53.8
01055500,2019,12,35.96,73.28
01055500,2020,1,21.04,28.06
01055500,2020,2,32.36,41.78
01055500,2020,3,19.08,23.06
01055500,2020,4,36.68,77.21
01055500,2020,5,23.33,24.8
01055500,2020,6,41.61,95.19
01055500,2020,7,36.84,60.21
01055500,2020,8,25.26,26.13
01055500,2020,9,17.52,31.26
01055500,2020,10,46.24,99.66
01055500,2020,11,67.22,79.85
01055500,2020,12,37.18,61.13
01055500,2021,1,38.28,43.4
01055500,2021,2,16.71,33.51
01055500,2021,3,24.29,38.7
01055500,2021,4,29.57,54.06
01055500,2021,5,19.33,26.42
01055500,2021,6,4.42,9.87
01055500,2021,7,42.43,57.82
01055500,2021,8,16.2,28.35
01055500,2021,9,28.14,43.85
01055500,2021,10,52.13,65.43
01055500,2021,11,38.43,50.58
01055500,2021,12,15.68,31.08
01055500,2022,1,27.75,32.25
01055500,2022,2,28.17,56.02
01055500,2022,3,18.08,25.83
01055500,2022,4,18.82,38.91
01055500,2022,5,10.77,16.61
01055500,2022,6,15.64,34.29
01055500,2022,7,37.71,48.81
01055500,2022,8,29.63,36.06
01055500,2022,9,38.27,82.14
01055500,2022,10,44.96,112.64
01055500,2022,11,34.32,62.93
01055500,2022,12,54.2,74.53
01055500,2023,1,36.53,56.89
01055500,2023,2,13.94,17.22
01055500,2023,3,17.38,38.53
01055500,2023,4,101.27,107.57
01055500,2023,5,39.1,50.8
01055500,2023,6,35.92,64.68
01055500,2023,7,38.14,61.94
01055500,2023,8,61.58,114.81
01055500,2023,9,59.34,62.76
01055500,2023,10,25.23,47.48
01055500,2023,11,28.32,45.44
01055500,2023,12,67.6,118.48
01057000,1980,1,11.43,15.49
01057000,1980,2,11.56,11.56
01057000,1980,3,15.44,51.37
01057000,1980,4,45.95,73.39
01057000,1980,5,8.37,14.56
01057000,1980,6,28.13,34.61
01057000,1980,7,15.98,34.86
01057000,1980,8,14.61,24.12
01057000,1980,9,22.01,44.91
01057000,1980,10,47.9,60.41
01057000,1980,11,29.04,59.52
01057000,1980,12,10.06,14.16
01057000,1981,1,5.92,10.42
01057000,1981,2,28.88,64.54
01057000,1981,3,11.24,14.82
01057000,1981,4,18.3,32.94
01057000,1981,5,17.91,51.78
01057000,1981,6,21.22,36.46
01057000,1981,7,21.98,47.38
01057000,1981,8,61.13,76.83
01057000,1981,9,47.77,107.82
01057000,1981,10,50.4,103.48
01057000,1981,11,14.63,37.75
01057000,1981,12,15.86,38.82
01057000,1982,1,34.16,56.96
01057000,1982,2,20.9,43.59
01057000,1982,3,17.56,20.88
01057000,1982,4,24.87,56.2
01057000,1982,5,10.93,18.15
01057000,1982,6,42.82,68.72
01057000,1982,7,32.06,41.07
01057000,1982,8,41.57,50.66
01057000,1982,9,18.52,23.67
01057000,1982,10,17.86,35.39
01057000,1982,11,21.73,66.96
01057000,1982,12,18.87,23.65
01057000,1983,1,34,63
01057000,1983,2,35.21,56.8
01057000,1983,3,43.3,86.85
01057000,1983,4,41.17,62.26
01057000,1983,5,20.39,53.56
01057000,1983,6,12.82,28.27
01057000,1983,7,34.25,60.46
01057000,1983,8,27.52,55.52
01057000,1983,9,40.36,57.61
01057000,1983,10,32.73,45.25
01057000,1983,11,46.42,79.66
01057000,1983,12,38.3,69.75
01057000,1984,1,14.67,20.06
01057000,1984,2,29.14,50.26
01057000,1984,3,24.57,52.59
01057000,1984,4,61.11,88.06
01057000,1984,5,57.2,140.82
01057000,1984,6,35.67,63.79
01057000,1984,7,18.26,39.83
01057000,1984,8,13.59,29.76
01057000,1984,9,14.52,21.24
01057000,1984,10,26.54,45.59
01057000,1984,11,30.12,48.1
01057000,1984,12,19.61,50.71
01057000,1985,1,13.42,13.42
01057000,1985,2,28.81,54.84
01057000,1985,3,25.93,34.33
01057000,1985,4,7.79,28.16
01057000,1985,5,10.86,25.05
01057000,1985,6,15.81,35.83
01057000,1985,7,34.68,41.61
01057000,1985,8,20.7,44.96
01057000,1985,9,51.56,72.75
01057000,1985,10,26.21,41
01057000,1985,11,51.35,72.11
01057000,1985,12,17.36,25.12
01057000,1986,1,70.92,110.22
01057000,1986,2,18.45,28.92
01057000,1986,3,18.52,46.07
01057000,1986,4,17.15,32.4
01057000,1986,5,21.76,56.87
01057000,1986,6,22.74,25.92
01057000,1986,7,38.95,85.97
01057000,1986,8,24.93,62.19
01057000,1986,9,17.15,35.47
01057000,1986,10,7.08,20.72
01057000,1986,11,31.66,52.12
01057000,1986,12,33.14,55.6
01057000,1987,1,23.99,32.16
01057000,1987,2,3.99,5.56
01057000,1987,3,83.31,101.2
