SITENO,Dam_name,NID_ID,Owner_name,Owner_type,Purpose,Latitude,Longitude,State,County,City,River_name,State_reg,Dam_type,NID_Height_ft,NID_height_cat,Dam_length_ft,Volume_cubic_yards,Year_completed,Year_completed_category,NID_storage_acre_ft,Max_storage_acre_ft,Normal_storage_acre_ft,Surface_area_acres,Drainage_area_sq_miles,Max_discharge_cubic_ft_sec,Spillway_type,Spillway_width_ft,Hazard_potential_class,Condition_assessment
02475000,Ms06643 Lake Dam,MS06643,NULL,Private,Recreation,32.03213364,-89.61624163,Mississippi,Smith,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,21,Less than 25 feet,NULL,NULL,NULL,Undetermined,73,73,49,5.600000000000001,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms05233 Lake Dam,MS05233,NULL,Private,Recreation,31.22449,-89.24036,Mississippi,Forrest,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,20,Less than 25 feet,NULL,NULL,NULL,Undetermined,73,73,53,6,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Ms06382 Lake Dam,MS06382,NULL,Private,Recreation,31.47399218,-88.91994896,Mississippi,Wayne,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,21,Less than 25 feet,NULL,NULL,NULL,Undetermined,73,73,51,5.600000000000001,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms05492 Lake Dam,MS05492,NULL,Private,Recreation,31.37623,-89.15875,Mississippi,Forrest,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,13,Less than 25 feet,NULL,NULL,NULL,Undetermined,74,74,46,9,NULL,NULL,Uncontrolled,NULL,Undetermined,NULL
02475000,Ms06462 Lake Dam,MS06462,NULL,Private,Recreation,31.6829764,-88.91262885,Mississippi,Wayne,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,16,Less than 25 feet,NULL,NULL,NULL,Undetermined,75,75,58,8.2,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms05372 Lake Dam,MS05372,NULL,Private,Recreation,31.31217,-89.17485,Mississippi,Forrest,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,13,Less than 25 feet,NULL,NULL,NULL,Undetermined,76,76,54,9,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Ms06680 Lake Dam,MS06680,NULL,Private,Recreation,32.07044899,-89.44558245,Mississippi,Smith,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,20,Less than 25 feet,NULL,NULL,NULL,Undetermined,76,76,48,6.100000000000001,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Vickers Lake Number 3 Dam,MS01008,NULL,Private,Recreation,31.44096476,-89.1194052,Mississippi,Jones,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,14,Less than 25 feet,NULL,NULL,NULL,Undetermined,77,77,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Undetermined,NULL
02475000,Hilburn Poultry Farm Pond Dam,MS02360,NULL,Private,Recreation,31.754869,-89.32525975,Mississippi,Jones,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,15,Less than 25 feet,NULL,NULL,NULL,Undetermined,78,78,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Ms06713 Lake Dam,MS06713,NULL,Private,Recreation,31.92232727,-89.31625935,Mississippi,Jasper,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,10,Less than 25 feet,NULL,NULL,NULL,Undetermined,78,78,42,11.8,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms07194 Lake Dam,MS07194,NULL,Private,Recreation,31.67561182,-89.46440339,Mississippi,Covington,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,21,Less than 25 feet,NULL,NULL,NULL,Undetermined,78,78,46,5.600000000000001,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms06442 Lake Dam,MS06442,NULL,Private,Recreation,31.82063151,-88.94833529,Mississippi,Jones,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,11,Less than 25 feet,NULL,NULL,NULL,Undetermined,78,78,31,8.3,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms06498 Lake Dam,MS06498,NULL,Private,Recreation,31.62538479,-89.11625231,Mississippi,Jones,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,18,Less than 25 feet,NULL,NULL,NULL,Undetermined,79,79,45,6.4,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms06463 Lake Dam,MS06463,NULL,Private,Recreation,31.67213565,-88.91464615,Mississippi,Wayne,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,14,Less than 25 feet,NULL,NULL,NULL,Undetermined,80,80,55,9.4,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Laurel Lagoon Dam,MS00884,NULL,Local Government,Other,31.72250198,-89.1629036,Mississippi,Jones,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,10,Less than 25 feet,NULL,NULL,NULL,Undetermined,80,80,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Undetermined,NULL
02475000,Collins Sewage Lagoon Dam,MS01407,NULL,Local Government,Other,31.6338535,-89.53622998,Mississippi,Covington,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,8,Less than 25 feet,NULL,NULL,NULL,Undetermined,80,80,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Ms06715 Lake Dam,MS06715,NULL,Private,Recreation,31.92260105,-89.31295072,Mississippi,Jasper,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,14,Less than 25 feet,NULL,NULL,NULL,Undetermined,80,80,68,10.4,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Hood Lumber Company Lake Dam,MS03009,NULL,Private,Recreation,31.73131162,-89.11863422,Mississippi,Jones,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,12,Less than 25 feet,NULL,NULL,NULL,Undetermined,80,80,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Undetermined,NULL
02475000,Ms06381 Lake Dam,MS06381,NULL,Private,Recreation,31.43690742,-88.99282279,Mississippi,Jones,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,20,Less than 25 feet,NULL,NULL,NULL,Undetermined,80,80,41,5.7,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Blacks Dam,MS02765,KELSIE MITCHELL,Private,Recreation,31.88238833,-88.95563108,Mississippi,Jasper,NULL,UNT OF LITTLE BOGUE HOMO,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,20,Less than 25 feet,410,NULL,1973,1970-1979,80,80,49,NULL,0.09,NULL,Uncontrolled,NULL,Significant,Fair
02475000,Mccormick Lake,MS02818,CLEO MCCORMICK,Private,Recreation,32.146572,-89.356483,Mississippi,Smith,TAYLORSVILLE,LEAF RIVER -OS,NULL,Earth,18,Less than 25 feet,500,7613,1979,1970-1979,80,80,80,NULL,NULL,207,Uncontrolled,30,Low,Not Rated
02475000,Ms06728 Lake Dam,MS06728,NULL,Private,Recreation,31.86623145,-89.28584775,Mississippi,Jasper,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,14,Less than 25 feet,NULL,NULL,NULL,Undetermined,81,81,58,9.8,NULL,NULL,NULL,NULL,Low,NULL
02475000,Ms05369 Lake Dam,MS05369,NULL,Private,Recreation,31.34311,-89.21809,Mississippi,Forrest,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,14,Less than 25 feet,NULL,NULL,NULL,Undetermined,81,81,53,9,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Ms07165 Lake Dam,MS07165,NULL,Private,Recreation,31.53245733,-89.57173391,Mississippi,Covington,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,17,Less than 25 feet,NULL,NULL,NULL,Undetermined,81,81,65,8.5,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms06467 Lake Dam,MS06467,NULL,Private,Recreation,31.61510206,-88.92982695,Mississippi,Wayne,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,14,Less than 25 feet,NULL,NULL,NULL,Undetermined,82,82,45,8.8,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms06360 Lake Dam,MS06360,NULL,Private,Recreation,31.38139651,-89.0740284,Mississippi,Perry,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,28,25-50 feet,NULL,NULL,NULL,Undetermined,82,82,73,5.5,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms05235 Lake Dam,MS05235,NULL,Private,Recreation,31.22562,-89.24747,Mississippi,Forrest,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,22,Less than 25 feet,NULL,NULL,NULL,Undetermined,82,82,66,6,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Carroll Horn Dam,MS03186,CARROLL D. HORN,Private,Recreation,31.85266447,-89.74313094,Mississippi,Simpson,NULL,UNT OF GOODWATER CREEK,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,23,Less than 25 feet,369,NULL,NULL,Undetermined,83,83,48,8,0.47,NULL,Uncontrolled,NULL,Undetermined,NULL
02475000,Ms06486 Lake Dam,MS06486,NULL,Private,Recreation,31.73481346,-89.21483387,Mississippi,Jones,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,15,Less than 25 feet,NULL,NULL,NULL,Undetermined,83,83,77,10.9,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms05507 Lake Dam,MS05507,NULL,Private,Recreation,31.349929999999997,-89.4169,Mississippi,Forrest,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,17,Less than 25 feet,NULL,NULL,NULL,Undetermined,83,83,70,8,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Ms06698 Lake Dam,MS06698,NULL,Private,Recreation,32.0328806,-89.43252522,Mississippi,Smith,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,11,Less than 25 feet,NULL,NULL,NULL,Undetermined,83,83,27,9.6,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms07178 Lake Dam,MS07178,NULL,Private,Recreation,31.81663604,-89.7134513,Mississippi,Simpson,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,17,Less than 25 feet,NULL,NULL,NULL,Undetermined,84,84,47,7.2,NULL,NULL,NULL,NULL,Low,NULL
02475000,Ms06709 Lake Dam,MS06709,NULL,Private,Recreation,31.931324999999998,-89.34229616,Mississippi,Smith,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,12,Less than 25 feet,NULL,NULL,NULL,Undetermined,84,84,27,8.3,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms05370 Lake Dam,MS05370,NULL,Private,Recreation,31.30558,-89.16613,Mississippi,Forrest,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,19,Less than 25 feet,NULL,NULL,NULL,Undetermined,84,84,71,7,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Ms06718 Lake Dam,MS06718,NULL,Private,Recreation,31.92196136,-89.26177999,Mississippi,Jasper,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,10,Less than 25 feet,NULL,NULL,NULL,Undetermined,84,84,59,14.8,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms06684 Lake Dam,MS06684,NULL,Private,Recreation,31.99184416,-89.50591547,Mississippi,Smith,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,15,Less than 25 feet,NULL,NULL,NULL,Undetermined,85,85,54,9,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms06737 Lake Dam,MS06737,NULL,Private,Recreation,32.02667503,-89.18618926,Mississippi,Jasper,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,18,Less than 25 feet,NULL,NULL,NULL,Undetermined,85,85,57,7.600000000000001,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms06685 Lake Dam,MS06685,NULL,Private,Recreation,31.98004709,-89.51103498,Mississippi,Smith,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,18,Less than 25 feet,NULL,NULL,NULL,Undetermined,85,85,44,6.600000000000001,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Nellwood Lake Dam,MS03853,"DAVID M. COX, INC.",Private,Recreation,31.28194444,-89.33555556,Mississippi,Forrest,NULL,BURKETTS CREEK,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,15,Less than 25 feet,NULL,NULL,NULL,Undetermined,85,85,50,5.5,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Ms06679 Lake Dam,MS06679,NULL,Private,Recreation,32.07602319,-89.28254923,Mississippi,Jasper,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,15,Less than 25 feet,NULL,NULL,NULL,Undetermined,85,85,44,7.8,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Kola Lake Dam,MS03781,"KOLA RECREATION, LLC",Private,Recreation,31.61896368,-89.53193837,Mississippi,Covington,NULL,UNT OF OKATOMA CREEK,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,19.6,Less than 25 feet,1370,10900,2010,Since 2000,85.64,85.64,46.300000000000004,12.93,NULL,400,Uncontrolled,NULL,Undetermined,NULL
02475000,Ms07170 Lake Dam,MS07170,NULL,Private,Recreation,31.47840012,-89.57545728,Mississippi,Covington,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,19,Less than 25 feet,NULL,NULL,NULL,Undetermined,86,86,53,7,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms06694 Lake Dam,MS06694,NULL,Private,Recreation,31.99063609,-89.3964429,Mississippi,Smith,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,21,Less than 25 feet,NULL,NULL,NULL,Undetermined,87,87,22,3.6,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms06347 Lake Dam,MS06347,NULL,Private,Recreation,31.28880049,-89.07172139,Mississippi,Perry,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,16,Less than 25 feet,NULL,NULL,NULL,Undetermined,87,87,59,8.6,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms05232 Lake Dam,MS05232,NULL,Private,Recreation,31.23892,-88.96801,Mississippi,Perry,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,13,Less than 25 feet,NULL,NULL,NULL,Undetermined,87,87,70,11,NULL,NULL,Uncontrolled,NULL,Undetermined,NULL
02475000,Ms06743 Lake Dam,MS06743,NULL,Private,Recreation,31.94542113,-89.03560182,Mississippi,Jasper,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,26,25-50 feet,NULL,NULL,NULL,Undetermined,87,87,72,6.100000000000001,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms05504 Lake Dam,MS05504,NULL,Private,Recreation,31.388679999999997,-89.42081,Mississippi,Forrest,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,16,Less than 25 feet,NULL,NULL,NULL,Undetermined,87,87,53,8,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Ms07175 Lake Dam,MS07175,NULL,Private,Recreation,31.47512772,-89.45185833,Mississippi,Covington,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,17,Less than 25 feet,NULL,NULL,NULL,Undetermined,87,87,66,8.9,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Rosie Lake Dam,MS06157,NULL,Private,Recreation,31.62583333,-89.20666667,Mississippi,Jones,NULL,TALLAHOMA CREEK,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,18,Less than 25 feet,370,8099,2016,Since 2000,88,88,44,8,0.24,487,Uncontrolled,NULL,Low,NULL
02475000,Ms05374 Lake Dam,MS05374,NULL,Private,Recreation,31.29554,-89.19358,Mississippi,Forrest,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,22,Less than 25 feet,NULL,NULL,NULL,Undetermined,88,88,65,6,NULL,NULL,Uncontrolled,NULL,Undetermined,NULL
02475000,Williams Lake Dam,MS00597,NULL,Private,Recreation,31.72660299,-88.84830821,Mississippi,Wayne,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,15,Less than 25 feet,NULL,NULL,NULL,Undetermined,88,88,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Ms06689 Lake Dam,MS06689,NULL,Private,Recreation,31.93868631,-89.46641165,Mississippi,Smith,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,28,25-50 feet,NULL,NULL,NULL,Undetermined,89,89,67,5.4,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms06692 Lake Dam,MS06692,NULL,Private,Recreation,31.94304159,-89.43290921,Mississippi,Smith,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,13,Less than 25 feet,NULL,NULL,NULL,Undetermined,89,89,39,8.6,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms07310 Lake Dam,MS07310,NULL,Private,Recreation,31.52961295,-89.60759103,Mississippi,Jefferson Davis,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,21,Less than 25 feet,NULL,NULL,NULL,Undetermined,89,89,74,7.8,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Spring Lake Dam,MS00516,NULL,Private,Recreation,32.12101024,-89.46481703,Mississippi,Smith,NULL,UNT OF PUMPKIN CREEK,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,15,Less than 25 feet,NULL,NULL,NULL,Undetermined,90,90,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Lamar Puckett Lake Dam,MS00746,NULL,Private,Recreation,31.46974537,-89.66764126,Mississippi,Jefferson Davis,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,18,Less than 25 feet,NULL,NULL,NULL,Undetermined,90,90,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Ottis Robertson Lake Dam,MS02390,NULL,Private,Recreation,31.55501214,-89.19943257,Mississippi,Jones,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,12,Less than 25 feet,NULL,NULL,NULL,Undetermined,90,90,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Bankston Pond Dam,MS02038,NULL,Private,Recreation,31.6292684,-88.93401131,Mississippi,Wayne,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,14,Less than 25 feet,NULL,NULL,NULL,Undetermined,90,90,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Blackwell Lake Number 2 Dam,MS00521,NULL,Private,Recreation,31.96828641,-89.45534729,Mississippi,Smith,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,15,Less than 25 feet,NULL,NULL,NULL,Undetermined,90,90,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Ms07176 Lake Dam,MS07176,NULL,Private,Recreation,31.84863997,-89.67763257,Mississippi,Simpson,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,23,Less than 25 feet,NULL,NULL,NULL,Undetermined,90,90,63,6.600000000000001,NULL,NULL,NULL,NULL,Low,NULL
02475000,Tanner Lakedam Dam,MS01171,NULL,Private,Recreation,31.8903551,-88.96412688,Mississippi,Jasper,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,14,Less than 25 feet,NULL,NULL,NULL,Undetermined,90,90,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Ms06448 Lake Dam,MS06448,NULL,Private,Recreation,31.78320012,-88.99440813,Mississippi,Jones,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,13,Less than 25 feet,NULL,NULL,NULL,Undetermined,90,90,52,10.200000000000001,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Teock Lake Dam,MS03716,"TEOCK CREEK, LLC",Private,Recreation,32.13043948,-89.44365961,Mississippi,Smith,NULL,UNT OF TEOCK CREEK,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,18,Less than 25 feet,450,29000,2007,Since 2000,90,90,58,14,0.05,NULL,Uncontrolled,NULL,Undetermined,NULL
02475000,Ms06648 Lake Dam,MS06648,NULL,Private,Recreation,32.03776304,-89.55554135,Mississippi,Smith,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,9,Less than 25 feet,NULL,NULL,NULL,Undetermined,91,91,20,12.4,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms06686 Lake Dam,MS06686,NULL,Private,Recreation,31.96190406,-89.49558989,Mississippi,Smith,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,12,Less than 25 feet,NULL,NULL,NULL,Undetermined,92,92,46,10.5,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms06450 Lake Dam,MS06450,NULL,Private,Recreation,31.75002029,-88.96842042,Mississippi,Jones,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,15,Less than 25 feet,NULL,NULL,NULL,Undetermined,92,92,50,8.9,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms07169 Lake Dam,MS07169,NULL,Private,Recreation,31.47968514,-89.57720358,Mississippi,Covington,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,19,Less than 25 feet,NULL,NULL,NULL,Undetermined,92,92,66,7.9,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms06518 Lake Dam,MS06518,NULL,Private,Recreation,31.62657777,-89.23385884,Mississippi,Jones,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,14,Less than 25 feet,NULL,NULL,NULL,Undetermined,93,93,61,10.6,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Joe Winstead Lake Dam,MS01174,NULL,Private,Recreation,31.29469279,-89.35796332,Mississippi,Lamar,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,25,25-50 feet,NULL,NULL,NULL,Undetermined,94,94,NULL,NULL,0.39,NULL,Uncontrolled,NULL,Undetermined,NULL
02475000,Ms06623 Lake Dam,MS06623,NULL,Private,Recreation,31.84110315,-89.30646222,Mississippi,Jasper,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,16,Less than 25 feet,NULL,NULL,NULL,Undetermined,95,95,50,8.6,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Ms06491 Lake Dam,MS06491,NULL,Private,Recreation,31.75924678,-89.33171715,Mississippi,Jones,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,21,Less than 25 feet,NULL,NULL,NULL,Undetermined,95,95,85,8.700000000000001,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,O T Gilbert Pond Dam,MS02355,NULL,Private,Recreation,32.23545824,-89.40002071,Mississippi,Scott,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,14,Less than 25 feet,NULL,NULL,NULL,Undetermined,96,96,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Ms05495 Lake Dam,MS05495,NULL,Private,Recreation,31.35566,-89.19248,Mississippi,Forrest,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,13,Less than 25 feet,NULL,NULL,NULL,Undetermined,96,96,52,11,NULL,NULL,Uncontrolled,NULL,Undetermined,NULL
02475000,Norman Lake Dam,MS01164,NULL,Private,Recreation,31.91009989,-89.23916288,Mississippi,Jasper,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,14,Less than 25 feet,NULL,NULL,NULL,Undetermined,96,96,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Undetermined,NULL
02475000,H D and R Ranch Lake Dam,MS00221,PAUL H HOLMES &,Private,Recreation,31.365980999999998,-89.19181321,Mississippi,Forrest,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,16,Less than 25 feet,NULL,NULL,NULL,Undetermined,96,96,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Undetermined,NULL
02475000,Otto Wansley Lake Dam,MS02381,NULL,Private,Recreation,31.61145142,-89.23348806,Mississippi,Jones,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,16,Less than 25 feet,NULL,NULL,NULL,Undetermined,96,96,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Undetermined,NULL
02475000,Ms07166 Lake Dam,MS07166,NULL,Private,Recreation,31.51616126,-89.57450572,Mississippi,Covington,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,19,Less than 25 feet,NULL,NULL,NULL,Undetermined,96,96,66,8.3,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Carl Hollomans Pond Dam,MS02170,NULL,Private,Recreation,31.41235216,-89.03762154,Mississippi,Perry,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,18,Less than 25 feet,NULL,NULL,NULL,Undetermined,96,96,NULL,NULL,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Marlow Shoemake,MS00996,MARLOW SHOEMAKE,Private,Recreation,31.609491,-89.01487,Mississippi,Jones,OVETT,TR- BOGUE HOMO,NULL,Earth,19,Less than 25 feet,400,4640,1978,1970-1979,96,96,96,NULL,NULL,262,Uncontrolled,19,Low,Not Rated
02475000,Ms07297 Lake Dam,MS07297,NULL,Private,Recreation,31.48565593,-89.12776609,Mississippi,Jones,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,16,Less than 25 feet,NULL,NULL,NULL,Undetermined,97,97,58,9,NULL,NULL,NULL,NULL,Undetermined,NULL
02475000,Oakwood Lake Dam,MS03854,SHERRY UNDERWOOD,Private,Recreation,31.27972222,-89.34805556,Mississippi,Forrest,NULL,BURKETTS CREEK,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,15,Less than 25 feet,850,NULL,NULL,Undetermined,97,97,60,6.4,NULL,NULL,Uncontrolled,NULL,Low,NULL
02475000,Ms06531 Lake Dam,MS06531,NULL,Private,Recreation,31.49721975,-89.26950627,Mississippi,Jones,NULL,NULL,MS DEPARTMENT OF ENVIRONMENTAL QUALITY,Earth,20,Less than 25 feet,NULL,NULL,NULL,Undetermined,98,98,64,8,NULL,NULL,NULL,NULL,Undetermined,NULL
