SITENO,TOT_STREAM_SLOPE,TOT_STREAM_LENGTH,TOT_STRM_DENS,SINU,TOT_BFI,TOT_EWT,TOT_RECHG,TOT_SATOF,TOT_TWI,TOT_IEOF,TOT_CONTACT,TOT_RF7100,q_mean,FDC_slope,mean_hf_date,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q,mean_cfs,CV,skew,kurt,ar1,amplitude,phase
03280700,0.015006,138.61,0.87,1.05,32.18,-29.93,175.74,2.09,10.97,4,11.93,165.81,1.358705997,1.864921069,71.04761905,0.04,4.85,8.476190476,2.151685393,12.80952381,10.19144981,0.17601043,88.23,0.68,0.6,0.42,0.501,0.39,64.327
03281100,0.011766,373.12,0.88,1.28,30.74,-25.35,184.14,3.03,11.94,3,17.27,182.33,1.513639427,2.09394265,61.92307692,0.02,5.7585,10,2.169230769,11.1025641,12.66512702,0.709070486,262.82,0.7,0.61,0.41,0.531,0.42,59.386
03281500,0.01185,1632.93,0.89,1.17,29.39,-24.49,163.35,2.84,11.86,3.35,18.47,176.96,1.441240548,1.901108656,65.02380952,0.03,5.4905,8.833333333,2.261455526,8.80952381,14.62162162,1.29726206,1082.52,0.68,0.59,0.39,0.698,0.45,60.529
03285000,0.005155,583.91,0.71,2.04,21.99,-7.57,112.95,2.99,12.28,10.21,233.94,191.93,1.444945559,2.193313903,60.6744186,0.01,6.024,12.95348837,2.254937163,10.3255814,14.57207207,3.992359121,486.32,0.73,0.63,0.43,0.581,0.37,54.604
03289500,0.000774,516.66,0.42,2.1,24.12,-4.89,110.99,2.82,12.82,7.71,502.13,175,1.490420528,1.702171969,64.56410256,0.08,5.72,7.846153846,2.450980392,8.051282051,14.30254777,0,747.87,0.65,0.57,0.36,0.744,0.41,58.72
03291780,0.004927,38.56,0.54,1.09,15.68,-15.14,59.06,2.16,12.03,10.19,375.67,163.21,1.424959567,2.234287868,72.44186047,0,6.32,16.86046512,1.900689655,11.69767442,14.26838966,11.83699459,41.96,0.78,0.71,0.53,0.384,0.27,68.807
03300400,0.003196,922.9,0.82,1.34,18.88,-8.27,94.48,2.38,12.66,14.33,744.07,190.61,1.41127157,2.376186709,62.11627907,0,6.68,14.95348837,2.351477449,10.74418605,15.31601732,9.067176059,651.2,0.77,0.68,0.49,0.622,0.33,56.045
03301500,0.005692,2904.31,0.86,1.24,20.79,-10.85,105.08,2.67,12.24,12.08,400.85,196.48,1.384491444,2.058260443,64.275,0.01,6.68,10.25,3.273170732,8.925,16.36414566,0.691307324,1906.67,0.72,0.61,0.39,0.84,0.45,60.386
03303000,0.002755,461,0.4,1.58,24.07,-11.34,105.55,3.05,12.32,5.89,232.38,184.5,1.624424069,1.587939771,74.41860465,0.07,5.7,6.604651163,2.073943662,6.348837209,17.41391941,0,761.48,0.64,0.57,0.39,0.693,0.43,70.426
03308500,0.006856,3590.85,0.81,1.37,26.01,-12.16,137.06,3.15,12.35,8.46,127.43,216.07,1.604321444,1.849492477,63.45945946,0.11,5.1,4.756756757,1.971590909,7.351351351,13.83455882,0,2899.6,0.58,0.43,0.18,0.834,0.64,56.366
03324300,0.000737,488.6,0.43,1.77,23.45,-2.45,70.11,2.24,14.7,8.06,6068.52,143.34,0.989439032,1.574318495,86.18604651,0.03,5.436,14.13953488,3.014802632,12.1627907,13.6290631,0.095510984,458.08,0.75,0.69,0.47,0.783,0.32,71.637
03326500,0.000513,760.79,0.43,1.06,26.95,-2.93,81.83,2.44,14.14,7.81,4234.92,145.79,1.024674308,1.359493082,80.74418605,0.07,4.48,9.953488372,2.71728972,7.674418605,15.60909091,0,740.84,0.69,0.65,0.45,0.782,0.32,73.807
03328500,0.000984,1178.8,0.58,1.2,37.26,-4.23,110.77,2.56,13.66,6.53,3380.98,144.17,1.022243235,1.04730948,83.11627907,0.19,3.6,3.860465116,2.445783133,2.837209302,11.1557377,0,855.51,0.54,0.54,0.34,0.86,0.42,76.454
03331500,0.00058,1345.44,0.61,1.03,51.45,-5.45,157.35,2.83,13.58,2.69,663.42,147.64,1.062045209,1.011583361,86.23255814,0.24,2.84,0.302325581,3.538461538,0.720930233,16.83870968,0,963.92,0.43,0.37,0.2,0.966,0.61,82.213
03338780,0.000701,428.09,0.62,1.04,33.73,-3.7,85.22,2.07,13.32,8.59,931.12,169.13,1.085589722,1.806992916,90.42307692,0.03,4.11,7.269230769,2.62962963,5.269230769,24.12408759,0,306.9,0.68,0.61,0.42,0.749,0.29,90.37
03339500,0.00054,777.13,0.58,1.5,29.9,-3.84,91.35,2.67,13.71,4.77,1276.91,162.9,1.003727475,1.610542173,83.97674419,0.04,3.92,8.302325581,2.521008403,6.279069767,19.26296296,0,545.72,0.67,0.6,0.4,0.744,0.35,81.077
03340800,0.000143,139.46,0.38,1.7,28.33,-6.29,87.63,2.67,13.11,7.34,646.87,166.18,1.049539,1.678046399,93.55813953,0.02,3.71,8.604651163,2.2,5.581395349,22.06666667,0,156.53,0.7,0.63,0.47,0.507,0.25,75.71
03345500,0.001305,2811.56,0.72,1.07,28.29,-4.63,69.33,2.75,13.77,9.84,1553.01,181.35,0.931123846,1.709913426,91.18604651,0.02,4.08,6,3.965116279,5.604651163,21.7966805,0,1489.11,0.67,0.56,0.35,0.906,0.43,82.928
03346000,0.000709,352.38,0.43,1.25,23.14,-5.5,62.15,2.47,13.37,13.91,1501.77,188.98,0.989579115,2.191223285,86.13953488,0,5.04,14.53488372,2.9696,11.88372093,15.59491194,5.348615091,333.67,0.81,0.74,0.55,0.716,0.26,73.602
03348000,0.000199,402.75,0.38,1.58,32.7,-4.04,102.69,2.49,14.05,6.74,2122.57,146.94,1.201198321,1.115081168,85.36666667,0.17,4.08,5.666666667,2.041176471,5.7,10.02923977,0,517.6,0.58,0.57,0.38,0.744,0.38,77.451
03349000,0.000139,789.83,0.36,1.1,32.88,-3.41,102.66,2.63,14.46,5.91,4141.65,148.66,1.116959567,1.183122445,85.90697674,0.15,4.1,5.395348837,2.418103448,5,12.95348837,0,1010.54,0.58,0.56,0.37,0.843,0.39,79.175
03357350,0,9.6,0.37,1.28,27.49,-9.78,87.95,2.52,12.4,8.03,495.58,167.48,0.346951926,2.050586696,82.1627907,0,1.22,12.34883721,2.410546139,8.581395349,17.80216802,18.07704553,3.7,0.77,0.69,0.52,0.345,0.23,70.351
03361500,0.000982,447.88,0.41,1.18,36.81,-3.82,124.03,3.15,14,6.6,2834.14,151.24,1.209571474,1.11070165,88.55813953,0.17,3.98,4.604651163,2.141414141,3.511627907,16.23178808,0,540.4,0.56,0.54,0.37,0.786,0.41,77.898
03361650,0,102.4,0.41,1.13,36.3,-2.68,120.61,3.24,14.39,6.57,4673.34,151.67,1.113090099,1.461969964,78.37209302,0.05,4.56,6.209302326,2.925093633,5.581395349,18.97916667,0.114613181,112.74,0.64,0.56,0.37,0.834,0.41,74.722
03362500,7.8e-05,514.61,0.42,1.24,30.46,-3.82,105.06,3.19,14.05,6.11,2368.5,157.24,1.166762178,1.275773675,80.34883721,0.08,4.296,6.279069767,2.418518519,5.465116279,16.58297872,0,586.14,0.62,0.57,0.39,0.791,0.38,78.476
03363000,0.000423,1157.13,0.42,1.4,33.32,-3.76,113.83,3.16,14.11,6.11,2481.08,154.54,1.165644048,1.11070165,78.13043478,0.14,4,3.695652174,2.376470588,3.130434783,19.11111111,0,1309.95,0.55,0.51,0.34,0.836,0.48,72.311
03364000,0.000378,1929.47,0.44,1.13,33.87,-3.89,116.65,3.24,14.09,6.16,2590.21,154.89,1.198397326,1.218973886,80.81395349,0.13,4.2,3.465116279,2.758389262,3.488372093,20.74,0,2165.54,0.57,0.52,0.34,0.859,0.45,78.866
03364500,0,99.98,0.41,1.32,32.46,-2.89,114.77,3.44,14.06,5.34,2727.95,154.52,1.176799109,1.881240689,77.97674419,0,4.54,11.74418605,2.095049505,7.744186047,18,7.82553327,117.07,0.73,0.65,0.47,0.519,0.31,73.038
03365500,0.000435,2712.51,0.45,1.59,32.11,-3.77,111.78,3.25,14.09,6.33,2722.14,156.05,1.261690544,1.224998432,81.18604651,0.12,4.32,3.511627907,3.066225166,3.023255814,24.64615385,0,3126.81,0.58,0.54,0.36,0.87,0.44,79.461
03366500,0.000928,430.96,0.57,1.86,16.39,-6.98,62.65,3.1,13.11,9.35,1244.82,165.51,1.325988539,2.060444749,81.69767442,0.01,5.65,15.34883721,2.145454545,11.20930233,14.65767635,3.527539,413.29,0.77,0.7,0.51,0.469,0.3,68.196
03368000,0,12.08,0.38,1.15,17.39,-6.94,63.57,2.88,15.09,10.35,2701.2,159.61,1.27436897,2.147016128,73.02380952,0,5.4,19.69047619,2.014510278,15.07142857,12.79146919,12.95306389,16.77,0.83,0.76,0.6,0.301,0.23,68.409
03381500,0.001375,7449.3,0.93,1.17,12.93,-4.75,34.06,2.71,13.39,11.43,2004.86,194.98,1.072191656,2.930931778,89.64285714,0.01,4.02,3.452380952,14.64137931,10.42857143,15.74885845,0.039113429,3520.64,0.66,0.46,0.16,0.982,0.56,78.857
03384450,0.008837,107.5,0.96,1.37,14.29,-26.15,53.53,3,11.84,9,158,228.28,1.338825852,2.939505384,72,0,5.376,15.3255814,2.720789074,8.930232558,21.39322917,11.47405285,61.51,0.82,0.75,0.58,0.352,0.28,63.804
03410500,0.013771,2145.79,0.87,1.14,32.08,-36.68,222.16,3.48,11.55,1.78,27.59,237.79,1.704336399,1.874853523,62.88,0.06,6.14,7.8,2.025641026,7.68,16.28125,0,1723.45,0.66,0.57,0.38,0.617,0.43,55.059
03438000,0.002062,349.16,0.55,1.75,32.79,-4.5,153.21,3.6,13.1,5.34,546.31,247.29,1.521416737,1.598261736,72.71794872,0.11,5.18,5.512820513,2.279069767,6.282051282,16.34693878,0,393.32,0.62,0.54,0.35,0.744,0.42,62.925
03439000,0.022181,168.61,0.94,1.47,62.67,-38.87,796.34,4.32,10.74,2.69,22.97,420.95,3.262932824,0.724423487,78,0.94,7.67,1.279069767,1.218181818,0.162790698,7.285714286,0,237.95,0.38,0.4,0.28,0.647,0.34,58.022
03443000,0.025086,781.7,1.02,1.13,64.4,-34.03,738.14,4.47,11.1,2.87,31.34,378.89,3.118134352,0.694598957,77.48837209,0.83,7.61,0.255813953,1.909090909,0.720930233,7.483870968,0,979.4,0.37,0.37,0.27,0.843,0.37,54.655
03450000,0.066199,9.97,0.69,1.03,57.57,-71.71,251.06,2,9.18,3.93,7.96,209.6,1.948193625,1.195845394,89.84615385,0.19,5.44,1.846153846,1.847222222,5.692307692,10.28378378,0,11.46,0.51,0.42,0.28,0.674,0.34,68.226
03451500,0.023891,2427.24,0.99,1.05,62.71,-40.71,532.68,4.4,11.11,3.16,34.83,280.23,2.081540911,0.731809348,79.72093023,0.54,5.22,0.511627907,1.909090909,0.790697674,7.794117647,0,2081.67,0.38,0.38,0.27,0.868,0.36,61.79
03455000,0.027209,4692.54,0.98,1.03,59.79,-46.23,406.37,3.46,10.88,3.33,27.43,224.47,1.510614398,0.797701317,81.97560976,0.37,3.83,0.756097561,1.580645161,1.292682927,7.226415094,0,2963.23,0.4,0.38,0.26,0.818,0.46,71.067
03455500,0.061799,56.15,0.79,1.15,60.52,-59.5,698.51,3,9.73,1.33,7.61,425.36,3.423473416,0.856201788,78.20930233,0.69,9.04,3.325581395,1.265734266,2.581395349,6.441441441,0,99.62,0.46,0.47,0.34,0.533,0.35,49.915
03456500,0.054834,127.84,0.93,1.24,61.78,-63.58,661.48,2.76,9.98,1.68,11.03,371.65,2.538496657,0.901199124,81.39534884,0.48,6.85,2.465116279,1.481132075,2.813953488,7.917355372,0,142.75,0.47,0.46,0.33,0.613,0.32,51.616
03460000,0.049996,121.01,0.95,1.21,62.03,-67.26,490.6,2.89,10.11,1.12,7.62,271.17,2.176725883,0.823456423,73.25581395,0.53,5.5,1.23255814,1.433962264,1.302325581,7.75,0,113.61,0.41,0.41,0.28,0.713,0.55,62.957
03463300,0.041943,105.38,0.93,1.02,56.66,-65.84,443.82,2.65,9.8,6.92,10.22,285.13,3.09046482,0.8409291,97.20930233,0.5,8.076,3.046511628,1.374045802,3.372093023,8.55862069,0,143.03,0.48,0.49,0.38,0.532,0.17,55.803
03465500,0.042806,1956.95,0.94,1.13,56.57,-55.15,390.67,3.08,10.46,3.95,12.38,227.12,1.701561286,0.842317247,81.25581395,0.36,4.41,1.720930233,1.351351351,1.860465116,8,0,1450.4,0.43,0.43,0.3,0.642,0.43,72.62
03470000,0.027356,1032.69,1.13,1.04,49.75,-29.81,324.43,1.87,10.95,2.11,20.36,218.64,1.849021658,1.004163673,70.36363636,0.3,5.744,4.818181818,1.358490566,4,7.409090909,0,689.64,0.51,0.51,0.36,0.568,0.4,59.658
03471500,0.024127,172.42,0.87,1.08,54.55,-36.11,267.17,3.06,11.17,3.1,26.38,171.2,1.398737982,1.049755406,79.02325581,0.3,3.968,2.627906977,1.637168142,1.651162791,5.535211268,0,113.39,0.48,0.47,0.3,0.697,0.52,71.524
03473000,0.031951,790.89,1.01,1.93,52.65,-34.15,281.75,3.26,10.93,3.31,24.05,176.99,1.539326329,1.023493341,77.1627907,0.3,4.34,2.069767442,1.471910112,2.837209302,7.040983607,0,493.21,0.47,0.44,0.28,0.72,0.56,69.967
03479000,0.026548,242.2,1.02,1.26,54.53,-47.01,388.33,3.47,10.91,2.43,12.22,260.64,1.881599491,0.904355106,76.81395349,0.33,5.02,3.279069767,1.553191489,3.744186047,7.267080745,0,182.9,0.49,0.51,0.39,0.508,0.27,66.614
03488000,0.025226,457.07,0.8,1.28,51.87,-35.2,230.36,3.11,10.83,3.37,30.81,139.17,1.29556638,1.37654052,72.6744186,0.14,4.27,4.860465116,1.832535885,5.790697674,12.8875502,0,303.39,0.57,0.52,0.33,0.651,0.52,65.604
03490000,0.026952,1712.32,0.98,1.07,49.77,-41.27,233.5,3.2,10.72,3.8,36.93,145.57,1.436599452,1.205878814,68.36363636,0.198,4.784,4.545454545,1.96,6.090909091,9.179104478,0,1021.17,0.56,0.53,0.35,0.73,0.53,59.689
03498500,0.030151,763.5,1.1,1.73,52.4,-27.83,388.56,1.97,10.8,3.02,45.43,239.33,1.835541547,1.045596438,68.79069767,0.26,5.344,3.511627907,1.529801325,4.488372093,8.901554404,0,521.04,0.51,0.49,0.34,0.617,0.46,58.865
03500000,0.025828,296.19,0.82,1.28,66.46,-46.46,823.21,4.98,11.07,3.72,20.72,346.62,2.497148679,0.809611298,75.69767442,0.64,5.98,0.744186047,1.375,0.88372093,7.026315789,0,369.79,0.39,0.36,0.24,0.727,0.49,60.735
03500240,0.039949,126.16,0.85,1.84,65.24,-47.63,727.85,4.46,10.7,3.54,17.67,338.01,2.144633619,0.830298498,74.28947368,0.53,5.241,1.236842105,1.361702128,0.947368421,7.777777778,0,130.62,0.41,0.39,0.26,0.681,0.51,61.655
03504000,0.026548,116.77,0.87,1.04,63.9,-52.03,707.74,3.95,10.11,3.76,10.9,409,3.761696912,0.766889518,72.37209302,0.93,8.836,0.674418605,1.310344828,0.953488372,8.585365854,0,207.28,0.38,0.35,0.24,0.746,0.54,57.351
03512000,0.053218,428.43,0.9,1.24,63.9,-64.08,567.14,2.94,9.96,1.09,9.2,331.14,2.690101878,0.752357152,73.58139535,0.69,6.57,1.11627907,1.25,0.837209302,8.416666667,0,524.16,0.39,0.39,0.27,0.686,0.55,62.284
03524000,0.021227,1179.15,0.87,1.02,47.38,-39.84,216.18,2.52,11.05,3.51,37.13,143.84,1.30620312,1.287070258,73.53488372,0.16,4.186,3.88372093,1.910179641,5.23255814,12.99111111,0,723.94,0.55,0.49,0.3,0.742,0.56,66.498
03528000,0.019543,3288.16,0.88,1.14,42.48,-39.87,201.42,2.58,11.3,4.37,37.73,154.2,1.310191004,1.391206517,70.02380952,0.14,4.2905,3.666666667,2.272727273,5,14.86190476,0,2009.1,0.56,0.5,0.31,0.822,0.58,64.154
03531500,0.020327,704,0.85,1.89,35.81,-40.21,200.85,2.62,11.45,3.66,19.96,176.06,1.593144858,1.370599003,68,0.16,5.28,5.139534884,1.864253394,7.139534884,10.58306189,0,539.97,0.58,0.52,0.33,0.666,0.52,61.91
03532000,0.014071,1413.53,0.79,1.6,37.11,-38.35,213.11,2.83,11.46,4.73,44.31,179.25,1.475620966,1.308199585,69.64285714,0.18,4.75,3.464285714,2.422680412,5.035714286,12.62411348,0,1077.5,0.56,0.52,0.33,0.822,0.56,61.613
03540500,0.01192,1899.32,0.96,1.56,33.07,-18.22,238.93,3.96,11.84,2.23,42.21,254.84,1.902101878,2.082520003,56.39534884,0.02,6.89,8.418604651,2.069060773,7.581395349,17.80368098,0.490289717,1540.65,0.69,0.58,0.39,0.558,0.43,49.524
03550000,0.029764,317.16,1.18,1.04,60.21,-41.72,566.48,4.67,10.49,3.76,17.82,339.48,2.300268704,0.964978173,68.44186047,0.41,6.25,1.697674419,1.479452055,3.372093023,7.772413793,0,251.93,0.46,0.41,0.28,0.691,0.55,59.572
03567500,0.006427,1110.94,1,1.2,41.12,-10.5,273.8,4.05,13.24,5.1,177.16,290.09,1.675516258,1.261889134,59,0.23,6.556,7.25,2.454022989,5.833333333,10.77857143,0,758.3,0.61,0.61,0.42,0.767,0.45,48.202
03574500,0.017344,603.68,0.74,1.44,34.4,-37.43,237.9,3.5,10.88,4.27,33.6,317.71,1.99318752,2.099154712,60,0.04,8.36,9.046511628,2.796915167,7.813953488,18.02678571,0,665.02,0.7,0.61,0.41,0.73,0.47,47.008
03592718,0.003062,71.84,1.08,1.04,43.75,-8.98,265.79,5.23,13.07,6.12,228.22,362.37,1.42806896,1.295252941,55.09375,0.15,4.58,8.4375,1.577777778,9.375,9.18,0,38.96,0.64,0.64,0.49,0.389,0.28,48.408
03603000,0.005595,6153.37,0.93,1.01,35.48,-12.24,203.81,4.8,12.36,6.73,288.17,294.83,1.545111288,1.294385696,62.06451613,0.23,5.46,3.709677419,3.47826087,5.161290323,10.7625,0,4187.76,0.57,0.56,0.35,0.893,0.54,54.278
03604000,0.006166,1122.26,0.96,1.05,44.38,-12.74,260.36,4.88,12.11,4.41,118.34,318.79,1.676748169,0.855395635,68.62790698,0.38,4.52,3.697674419,1.830188679,1,7.813953488,0,797.08,0.5,0.58,0.44,0.586,0.34,60.731
04015330,0.005098,188.31,0.84,1.07,47.28,-17.3,167.05,2,11.86,5.34,490.12,96.46,1.00008405,1.5030503,113.4883721,0.04,4.87,8.372093023,4.858333333,8.139534884,19.48571429,1.241642789,91.67,0.74,0.68,0.48,0.634,0.32,132.014
04024430,0.003784,866.89,0.79,2.39,50.11,-17.6,154.69,1.94,12.65,2.45,322.21,111.94,0.882454632,1.336996057,112.0930233,0.11,3.54,5.953488372,3.875,5.139534884,17.41628959,0,396.84,0.64,0.62,0.41,0.795,0.38,133.039
04027000,0.004123,1239.39,0.8,1.7,58.75,-21.36,213.77,2.39,12.4,2.86,233.89,104.67,1.011041706,0.970712578,104.3023256,0.17,3.616,3.534883721,4.230263158,2.627906977,12.25663717,0,640.24,0.58,0.61,0.42,0.845,0.4,118.147
04040500,0.006523,245.29,0.57,1.24,58.24,-19.46,238.67,2.34,12.78,2.51,267.29,86.95,1.13159376,1.115081168,105.4651163,0.11,4.35,2.348837209,6.128712871,4.162790698,14.01117318,0,200.1,0.59,0.55,0.36,0.932,0.44,113.831
04043050,0.009629,64.39,0.83,1.14,56.14,-39.78,287.39,2.09,11.38,1.99,110.73,68.33,1.417159503,0.672268938,103.9767442,0.31,5.08,3.348837209,3.951388889,1.511627907,7.307692308,0,44.67,0.54,0.64,0.47,0.817,0.46,107.777
04045500,0.000961,738.83,0.38,1.23,71.81,-12.05,317.49,3.02,13.21,0.77,273.03,67.41,1.119241006,0.838395908,97.51162791,0.3,3.48,0.255813953,6.363636364,0.162790698,17.85714286,0,896.75,0.43,0.46,0.27,0.974,0.44,94.307
04056500,0.000273,1210.4,0.41,1.46,70.33,-9.09,312.82,3.42,13.53,0.19,215.09,70.1,1.19446482,0.710978902,95.8372093,0.4,3.14,0.162790698,4,0,NA,0,1426.63,0.38,0.43,0.27,0.971,0.52,92.978
04057510,0.000471,169.77,0.35,1.87,67.05,-14.47,260.95,4.44,13.56,0,177.07,71.51,0.919545517,0.808063921,97.75,0.26,2.7255,0.45,3.444444444,0.425,7,0,183.52,0.42,0.46,0.28,0.942,0.39,103.405
04057800,0.003872,85.23,0.68,1.29,60.82,-15.44,255.73,2.6,12.78,2.36,131.49,82.38,1.090530639,0.978028016,107.1428571,0.18,3.91,2.261904762,4.968421053,3.071428571,8.945736434,0,55.78,0.55,0.56,0.37,0.911,0.43,118.334
04059500,0.000202,444.7,0.38,1.85,58.32,-11.01,201.13,1.58,13.01,0.93,251.27,76.53,0.755534543,1.239770229,108.1395349,0.08,2.83,1.813953488,7.858974359,3.348837209,20.34027778,0,360.17,0.58,0.52,0.31,0.956,0.47,118.838
04063700,0.000264,189.19,0.51,1.5,68.24,-13.15,212.87,2.24,13.24,1.53,173,91.33,0.712833493,0.912212108,111.5581395,0.17,2.27,0.651162791,6.25,1.255813953,6.796296296,0,108.66,0.47,0.49,0.29,0.967,0.47,132.72
04073500,0.000804,1729.47,0.5,1.31,59.32,-15.17,144.63,1.55,13.41,1.77,176.3,123.29,0.94756638,0.689416332,100.3953488,0.38,1.99,0,NA,0.023255814,2,0,1340.34,0.3,0.28,0.14,0.992,0.53,116.805
04074950,0.00134,514.87,0.43,1.35,67.95,-20.97,204.08,2.51,12.73,1.58,125.85,95.26,0.87466603,0.511112851,103.9302326,0.4,1.97,0,NA,0,NA,0,430.82,0.28,0.37,0.23,0.964,0.45,127.046
04079000,0.001294,3423.24,0.57,1.23,66.33,-15.81,185.7,2.01,12.96,1.56,256.99,98.92,0.784145813,0.757204464,104.7674419,0.27,1.95,0,NA,0,NA,0,1937.82,0.36,0.37,0.19,0.985,0.54,121.861
04100500,0.000679,883.2,0.57,1.35,58.4,-4.62,174.21,2.81,13.97,4.92,1277.39,136.38,0.957985992,0.899496609,84.58139535,0.23,2.37,0.209302326,1.777777778,1.465116279,6.476190476,0,602.86,0.4,0.33,0.19,0.934,0.64,78.364
04105700,0.000263,38.02,0.39,1.3,75.46,-15.9,216.22,2,13.08,2.07,93.01,113,1.121942693,0.423218162,83.39534884,0.57,1.97,0,NA,0,NA,0,45.02,0.21,0.23,0.19,0.901,0.45,64.722
04113000,0.000429,1864.79,0.57,1.3,56.6,-7.92,122.29,2.18,13.49,2.07,375.81,102.44,0.783617956,0.993980259,84.09302326,0.16,2.06,0.186046512,3.125,6.139534884,2.59469697,0,1039.85,0.42,0.34,0.19,0.949,0.68,79.129
04115000,0.00055,909.66,0.83,1.6,51.19,-6.23,100.6,2.01,13.52,2.36,888.5,95.17,0.721411652,1.610542173,89.30232558,0.05,2.44,1.558139535,5.507462687,3.837209302,23.62424242,0,325.06,0.58,0.47,0.28,0.955,0.52,78.496
04115265,0.001676,47.72,0.49,1.4,61.12,-23.46,165.92,2,12.31,0,142.1,96.59,0.84434862,0.4805058,83.61111111,0.35,1.766,0.25,1.333333333,0.083333333,1.333333333,0,33.45,0.29,0.36,0.29,0.715,0.44,73.136
04122200,0.000641,421.48,0.4,1.85,77.18,-22.85,273.3,2.69,12.71,0.26,92.92,110.76,1.099927412,0.433609088,82.37209302,0.58,2.09,0.023255814,2,0,NA,0,472.65,0.23,0.31,0.2,0.91,0.6,70.106
04122500,0.000734,667.62,0.37,1.74,80.94,-22.63,292.01,2.45,12.84,0.15,89.38,107.73,1.089577841,0.401895652,83.23255814,0.6,2.01,0,NA,0,NA,0,797.45,0.21,0.28,0.19,0.96,0.64,70.872
04124000,0.002191,739.29,0.33,1.28,85.44,-28.68,303.72,1.92,12.43,0.15,56.07,93.86,1.181501814,0.226848098,90.3,0.85,1.876,0,NA,0,NA,0,1082.95,0.14,0.31,0.21,0.939,0.59,84.926
04127918,0.000615,260.13,0.49,1.36,69.67,-5.97,312.04,2.46,13.42,1.82,510.71,67.8,0.952106518,0.8463962,95.12903226,0.27,3.06,2.35483871,3.383561644,0.096774194,5,0,206.89,0.48,0.57,0.39,0.863,0.33,87.162
04127997,0.005417,204.9,0.44,1.31,79.99,-39.57,261.4,1.61,12.06,0.79,29.71,97.78,1.185541547,0.226848098,89.39534884,0.82,1.84,0,NA,0,NA,0,223.42,0.14,0.31,0.25,0.794,0.34,75.122
04161580,0.000785,25.49,0.4,1.21,53.23,-13.49,136.54,2,12.79,0.97,333.42,88.44,0.646006803,0.974398978,80.3030303,0.1,1.84,0.545454545,2.666666667,5.121212121,6.201183432,0,16.83,0.46,0.39,0.24,0.913,0.57,70.122
04164000,0.001311,602.71,0.51,1.63,52.84,-11.83,129.42,2,13.35,0.8,411.27,89.06,0.888856415,0.758848492,85.95348837,0.24,2.28,0.837209302,1.222222222,0.906976744,3.615384615,0,432.35,0.39,0.39,0.27,0.683,0.33,75.203
04165500,0.00099,1293.28,0.67,1.1,50.05,-9.35,122.85,1.94,13.57,1.57,667.57,87.5,0.851868832,0.912212108,84.09302326,0.18,2.42,1.465116279,2.047619048,3.88372093,3.976047904,0,675.76,0.45,0.45,0.29,0.796,0.39,74.157
04176500,0.000722,1828.48,0.68,1.2,56.75,-5.68,124.43,1.9,13.55,4.11,1032.83,102.58,0.784359758,1.245761984,79.69767442,0.1,2.74,1.88372093,4.12345679,3.930232558,13.70414201,0,859,0.55,0.49,0.28,0.941,0.56,74.394
04178000,0.001233,1184.07,0.75,1.08,48.46,-4.38,130.28,2.44,13.85,6.84,2258.87,117.68,0.963677173,1.547106092,85.25581395,0.08,3.49,2.279069767,5.602040816,5.162790698,18.82882883,0,605.24,0.59,0.49,0.25,0.951,0.54,70.724
04183500,0.000681,3947.47,0.73,2.2,35.3,-3.16,98.27,2.12,14.3,7,6550.06,127.04,1.009748083,1.539865117,92.9,0.0955,3.8345,3.5,3.4,10,9.07,0,2226.44,0.58,0.48,0.25,0.916,0.53,90.633
04185000,0.000829,856.78,0.81,1.83,49.61,-4.35,124.4,2.01,13.71,6.3,4102.93,111.13,0.898878064,1.63875859,93.72093023,0.05,3.656,4.23255814,5.252747253,6.209302326,18.21722846,0,390.62,0.64,0.54,0.3,0.937,0.5,71.124
04191500,0.000476,4917.97,0.82,1.05,24.49,-2.78,65.4,2.19,14.5,10.08,7954.08,125.04,0.927154409,1.904208879,87.09302326,0.02,4.48,10.25581395,4.034013605,16.06976744,9.593342981,0.248328558,2275.81,0.72,0.62,0.39,0.879,0.38,72.137
04196800,0.00072,541.53,0.9,1.21,20.97,-2.41,57.16,1.89,15.33,10.99,8263.22,121.62,0.904283349,2.326320657,95.23255814,0,4.63,12.79069767,4.089090909,10.23255814,17.90454545,5.781598217,222.64,0.77,0.67,0.44,0.834,0.34,69.388
04197100,0.000929,279.86,0.72,1.26,20.38,-3.41,57.91,2.21,13.68,8.54,1881.01,115.22,0.938601695,2.088515658,87.92857143,0.01,4.8005,13.16666667,3.455696203,10.45238095,16.25056948,1.818774446,148.8,0.76,0.66,0.44,0.784,0.36,63.993
04197170,0.001914,94.03,1.04,1.39,19.38,-5.37,51.65,2.29,12.81,9.43,1048.19,111.73,0.903257358,1.584481046,89,0.03,4.2365,15.225,2.645320197,11.5,16.4326087,0,33.17,0.8,0.77,0.59,0.502,0.25,63.935
04198000,0.00174,2776.6,0.85,1.12,20.24,-3,55.34,2.19,14.4,8.51,4459.59,116.99,0.967933142,1.709913426,85.44186047,0.03,4.7,9.395348837,3.814356436,8.046511628,17.50289017,0.070041388,1287.83,0.71,0.62,0.39,0.857,0.39,68.371
