SITENO,TOT_SILTAVE,TOT_CLAYAVE,TOT_SANDAVE,TOT_NO10AVE,TOT_NO200AVE,TOT_NO4AVE,TOT_OM,TOT_PERMAVE,TOT_ROCKDEP,TOT_BDAVE,TOT_AWCAVE,TOT_WTDEP,TOT_SALINAVE,TOT_pH,TOT_HGA,TOT_HGAC,TOT_HGAD,TOT_HGB,TOT_HGBC,TOT_HGBD,TOT_HGC,TOT_HGCD,TOT_HGD,TOT_HGVAR,TOT_KFACT,TOT_KFACT_UP
03032500,54.53,24.97,20.5,68.88,54.92,75.6,0.54,2.36,45.29,1.37,0.12,3.8,0,4.88,1.14,0,0,13.82,0,5.53,73.5,0,6,0,0.29,0.3
03049000,54.76,23.89,21.34,62.2,49.12,67.97,0.64,2.47,36.51,1.36,0.12,4.75,0,4.88,3.78,0,0,9.09,0,18.28,67.68,0,1.17,0,0.3,0.29
03049800,55.49,26.01,18.5,68.1,55.52,73.39,0.56,1.8,37.43,1.35,0.13,4.43,0,5.08,0,0,0,9.58,0,10.94,70.32,0,9.17,0,0.31,0.3
03050000,52.2,21.63,26.17,62.02,46.3,68.19,0.72,2.86,37.82,1.39,0.11,5.16,0,5.15,4.79,0,0,19.69,0,11.62,58.21,0,5.69,0,0.3,0.25
03050500,52.03,21.44,26.52,62.42,46.42,68.6,0.76,2.91,37.79,1.38,0.11,5.03,0,5.14,4.48,0,0,18.49,0,12.72,56.99,0,7.33,0,0.3,0.26
03051000,51.78,21.45,26.77,62.88,46.55,69.41,0.74,3.25,37.26,1.38,0.11,5.06,0,5.06,8.27,0,0,17.03,0,11.2,56.24,0,7.27,0,0.3,0.25
03054500,53.61,22.67,23.72,65.48,50.37,72.06,0.64,3.37,37.28,1.37,0.12,5.21,0,4.94,9.58,0,0,10.96,0,5.25,64.98,0,9.24,0,0.29,0.28
03065000,54.08,20.68,25.24,61.09,45.94,67.47,0.54,3.33,39.39,1.4,0.11,5.34,0,5.03,14.53,0,0,18.23,0,0,64.79,0,2.45,0,0.28,0.22
03066000,53.57,21.61,24.82,65.75,49.77,72.01,0.67,4.42,42.62,1.38,0.12,4.32,0,4.78,21.56,0,0,9.55,0,0,44.87,0,24.02,0,0.3,0.26
03069000,52.45,19.96,27.59,61.57,44.77,68.34,0.57,4.19,38.68,1.39,0.11,5.16,0,4.92,21.17,0,0,15.53,0,3.62,56.06,0,3.62,0,0.28,0.22
03069500,53.57,20.4,26.03,61.62,45.83,68.22,0.57,3.94,39.43,1.39,0.11,5.16,0,4.95,19.59,0,0,15.5,0,1.06,58.11,0,5.73,0,0.28,0.23
03070000,53.41,19.76,26.83,61.27,45.07,68.2,0.66,3.98,38.25,1.4,0.11,5.26,0,4.98,17.08,0,0,13.24,0,1,63.6,0,5.07,0,0.28,0.22
03070500,53.72,22.62,23.66,66.95,51.54,74.14,0.53,3.34,40.78,1.37,0.12,4.56,0,4.74,7.9,0,0,22.6,0,1.43,65.84,0,2.23,0,0.28,0.28
03075500,52.83,19.7,27.46,64.46,46.89,73.73,0.69,4.59,38.89,1.39,0.11,4.86,0,4.83,21.06,0,0,9.25,0,0.4,64.12,0,5.16,0,0.27,0.23
03076600,52.74,19.78,27.48,64.08,46.45,74.34,0.6,4.75,39.7,1.4,0.11,4.81,0,4.83,22.66,0,0,8.06,0,0.47,62.04,0,6.76,0,0.27,0.22
03078000,51.35,20.48,28.17,64.97,46.69,74.28,0.56,5.08,41.29,1.38,0.11,4.38,1.4,4.67,28.64,0,0,4.16,0,0.06,61.13,0,6.01,0,0.27,0.23
03079000,53.87,22.62,23.51,66.34,51.12,74.07,0.56,3.26,40.99,1.38,0.12,4.38,0.24,4.81,9.71,0,0,18.31,0,3.28,65.58,0,3.11,0,0.28,0.28
03109500,52.87,20.99,26.13,71.68,52.89,79.66,1.21,2.06,50.39,1.47,0.12,3.71,0,5.54,1.24,0,0.8,16.55,0,8.94,66.19,0,6.29,0,0.42,0.32
03111500,56.42,28.93,14.65,73.54,62.82,80.27,0.44,1.58,46.89,1.49,0.13,5.23,0,5.84,0,0,0,19.32,0,1.63,77.73,0,1.33,0,0.4,0.35
03114500,55.77,30.73,13.5,76.16,65.82,81.08,0.4,0.98,39.51,1.38,0.13,5.69,0,5.44,0,0,0,8.9,0,0,53.17,0,37.94,0,0.31,0.34
03140000,56.86,25.79,17.35,79.23,65.65,84.36,0.42,1.25,54.97,1.46,0.14,3.48,0,5.32,0,0,0,30.7,0,2.92,62.82,3.55,0,0,0.4,0.34
03144000,58.58,22.24,19.19,71.72,57.9,78.19,0.3,1.79,57.14,1.48,0.13,4.03,0,5.17,0,0,0,12.23,0,0.54,87.23,0,0,0,0.47,0.32
03155500,56.52,30.57,12.91,76.7,66.77,81.39,0.42,0.92,39.07,1.38,0.13,5.64,0,5.41,0,0,0,8.95,0,0,54.22,0,36.83,0,0.32,0.34
03159500,55.61,26.51,17.88,77.95,64.03,83.69,0.52,2.04,49.21,1.46,0.14,4.23,0,5.71,0,0,0,36.89,0,0.72,55.07,2.34,4.97,0,0.38,0.36
03159540,52.87,36.84,10.29,85.24,76.46,89.28,0.25,0.94,49.75,1.46,0.14,3.86,0,6.09,0,0,0,0.59,0,0,72,0.14,27.26,0,0.41,0.41
03161000,40.52,18,41.48,87.13,51.04,91.16,0.67,2.91,56.1,1.41,0.13,5.78,0,5.32,0.19,0,0,94.45,0,0.33,4.18,0,0.85,0,0.27,0.24
03164000,40.39,21.37,38.24,83.37,51.42,87.68,0.64,3.19,55.5,1.39,0.14,5.84,0,5.16,0.1,0,0,90.25,0,0.22,8.51,0,0.93,0,0.26,0.22
03165000,42.36,24.69,32.94,76.69,51.07,81.57,0.6,3.28,51.11,1.36,0.14,5.98,0,5.13,3.78,0,0,71.71,0,0,22.29,0,2.22,0,0.25,0.22
03165500,40.42,21.76,37.82,82.04,50.92,86.52,0.63,3.34,54.45,1.39,0.14,5.86,0,5.14,0.31,0,0,87.74,0,0.19,10.29,0,1.47,0,0.25,0.22
03167000,39.36,37.16,23.48,73.22,57.3,78.32,0.57,2.5,44.96,1.38,0.12,5.88,0,5.21,0.81,0,0,47.02,0,6.78,44.15,0,1.25,0,0.28,0.29
03168000,40.92,24.86,34.22,78.12,51.3,83.16,0.6,3.29,51.15,1.39,0.13,5.86,0,5.13,0.54,0,0,74.02,0,1.31,21.89,0,2.23,0,0.26,0.24
03170000,38.66,26.17,35.16,78.24,50.68,82.68,0.63,3.34,52.67,1.36,0.14,5.96,0,4.93,2.6,0,0,76,0,2.06,18.49,0,0.85,0,0.24,0.2
03173000,41.36,31.18,27.45,67.53,50.08,74.11,0.64,3.31,43.95,1.4,0.11,5.6,0,5.19,0.97,0,0,49.41,0,9.67,37.53,0,2.42,0,0.27,0.26
03175500,44.19,25.83,29.99,64.62,46.28,71.54,0.61,4.21,39.81,1.4,0.11,5.72,0,5.14,0.8,0,0,51.31,0,7.26,35.43,0,5.2,0,0.27,0.25
03179000,50.69,26.5,22.81,65.67,50.98,71.2,0.55,2.19,40.36,1.4,0.12,5.79,0,5.22,0.15,0,0,32.77,0,0.32,66.31,0,0.45,0,0.3,0.27
03180500,51.3,19.42,29.28,57.79,40.99,64.05,0.57,2.76,37.3,1.39,0.1,4.98,0,5,4.02,0,0,10.51,0,10.78,73.34,0,1.34,0,0.28,0.22
03182500,50.33,19.55,30.12,59.66,41.86,66.24,0.72,3.65,37.04,1.39,0.1,5.47,0,5.18,6.93,0,0,22.01,0,11.97,57.9,0,1.18,0,0.29,0.22
03183500,48.09,22.44,29.47,61.38,43.8,67.74,0.72,3.94,37.37,1.38,0.11,5.65,0,5.17,8.71,0,0,30.35,0,13.57,45.61,0,1.77,0,0.29,0.24
03184000,48.45,22.92,28.63,62.29,44.93,68.62,0.71,3.77,37.87,1.38,0.11,5.65,0,5.17,7.91,0,0,30.76,0,11.76,47.87,0,1.71,0,0.29,0.24
03186500,54.56,22.54,22.9,63.78,49.33,69.41,0.41,2.54,40.71,1.4,0.12,5.25,0,5.01,6.31,0,0,21.63,0,0,70.97,0,1.09,0,0.29,0.24
03187500,54.35,20.77,24.88,62.17,46.83,68.07,0.4,2.96,39.39,1.39,0.11,4.92,0,4.78,7.31,0,0,9.04,0,0,82.11,0,1.54,0,0.28,0.23
03198500,52.19,18.72,29.09,57.84,41.25,65.23,0.64,5.16,44.33,1.39,0.1,5.74,0,4.84,24.16,0,0,34.7,0,0,35.8,0,5.34,0,0.25,0.21
03213700,49.32,20.52,30.15,58.24,40.71,64.74,0.59,3.1,42.45,1.41,0.11,5.8,0,4.98,0.14,0,0,34.39,0,0.03,59.45,0,5.98,0,0.27,0.22
03237280,63.41,21.81,14.78,63.94,54.49,69.88,0.8,2.14,45.21,1.42,0.13,5.43,0,4.86,0,0,0,47.02,0,0,45.99,0,6.99,0,0.41,0.28
03237500,52.3,36.19,11.52,88.51,78.32,92.65,0.61,0.81,47.98,1.49,0.14,4.54,0,6.31,0,0,0,27.82,0,0.26,63.1,0.52,8.3,0,0.38,0.38
03238500,55.11,29.91,14.98,93.43,79.44,96.41,0.65,0.65,59.29,1.48,0.18,1.84,0,5.8,0,0,0,2.52,0,3.03,32.54,0.97,60.94,0,0.42,0.42
03241500,51.48,25.36,23.16,89.4,68.91,92.48,0.77,1.51,59.67,1.58,0.14,2.93,0,7.08,0,0,0,17.1,0,28.95,53.66,0.27,0.03,0,0.4,0.35
03251500,51.76,33.95,14.3,79,68.33,84.62,0.68,1.43,38.21,1.45,0.14,5.07,0,5.58,0,0,0,25.02,0.22,0,50.49,0.11,24.15,0,0.33,0.33
03252500,51.25,41.28,7.47,91.96,85.09,94.56,0.68,0.91,39.42,1.45,0.16,5.66,0,6.32,0,0,0,20.67,0,0,71.13,0,8.2,0,0.31,0.35
03253500,51.39,36.39,12.22,82.07,72.63,87.16,0.67,1.22,38.22,1.45,0.14,5.26,0,5.83,0,0,0,22.93,0.15,0,57.98,0.08,18.86,0,0.32,0.33
03265000,52.32,27.78,19.89,89.51,71.84,92.99,1.13,0.98,59.84,1.59,0.14,2.95,0,7.14,0.1,0,0.41,7.85,0,14.45,70.74,6.41,0.04,0,0.41,0.36
03266000,52.21,27.42,20.37,89.06,71.06,92.57,1.02,1.02,59.11,1.6,0.14,3.01,0,7.13,0.08,0,0.31,8.3,0,15.43,70.67,4.96,0.24,0,0.41,0.36
03269500,50.76,24.38,24.86,81.88,61.8,86.13,0.9,2.53,60,1.58,0.13,3.78,0,7.22,0.39,0,0,23.06,0,21.25,54.66,0.4,0.25,0,0.43,0.35
03274000,51.58,27.45,20.98,88.16,69.9,91.7,0.96,1.28,59.4,1.59,0.14,3.3,0,7.13,0.12,0,0.24,15.85,0,13.72,63.09,4.41,2.56,0,0.41,0.36
03280700,54.35,21.93,23.72,67.17,51.23,72.82,1.1,2.39,38.38,1.38,0.13,5.93,0,5.03,0,0,0,65,0,0,29,0,6,0,0.33,0.29
03281100,56.55,25.32,18.13,72.31,59.31,77.95,0.99,2.33,37.86,1.41,0.14,5.19,0,4.92,0,0,0,54.59,0,0,24.76,0.12,20.54,0,0.34,0.32
03281500,55.11,23.13,21.77,69.25,54.25,74.86,1.05,2.34,38.54,1.39,0.13,5.67,0,4.99,0,0,0,61.81,0,0,27.16,0.1,10.93,0,0.33,0.3
03285000,51.78,38.02,10.2,84.73,76.34,88.51,0.68,1.11,40.1,1.42,0.15,5.49,0,6.09,0,0,0,28.18,0,3.4,50.78,0,17.64,0,0.32,0.37
03289500,51.92,40.17,7.91,93.09,85.72,95.15,0.71,1.31,46,1.44,0.16,5.6,0,6.19,0,0,0,41.17,0,0,52.63,0,6.2,0,0.31,0.34
03291780,50.25,35,14.76,91.06,77.52,95.03,0.51,0.67,52.88,1.53,0.15,4.23,0,5.89,0,0,0,7.46,0,0,74.74,0,17.8,0,0.41,0.39
03300400,48.84,44.67,6.48,85.48,79.93,91.02,0.58,0.48,34.97,1.5,0.14,5.88,0,6.53,0,0,0,9.48,0,0,87.66,0,2.86,0,0.3,0.29
03301500,50.29,39.96,9.75,83.12,75.17,87.82,0.59,0.9,36.95,1.45,0.14,5.62,0,6,0,0,0,19.1,0,0.14,64.86,0,15.91,0,0.31,0.33
03303000,54.95,33.65,11.41,85.43,75.81,90.15,0.55,1.29,52.5,1.39,0.16,5.2,0,5.6,0,0,0,64.78,0,1.13,25.74,1.52,6.83,0,0.33,0.33
03308500,48.95,37.86,13.19,82.39,71.43,86.59,0.45,1.66,50.26,1.39,0.14,5.45,0,5.43,0,0,0,64.41,0,0.34,32.98,0,2.27,0,0.32,0.35
03324300,52.59,34.25,13.15,92.41,80.27,96.77,2.05,0.61,60,1.57,0.15,1.97,0,7.03,0,0,1.38,3.08,0,2.92,67.38,25.11,0.13,0,0.39,0.38
03326500,52.33,33.4,14.27,92.04,79.02,96.33,2.12,0.75,60,1.57,0.15,2.19,0,7.01,0,0,1.53,6.42,0,3.6,66.16,22.29,0.01,0,0.39,0.38
03328500,47.63,28.15,24.22,90.17,68.88,94.88,4.44,1.7,60,1.52,0.15,2.83,0,6.93,1.36,0,5.02,23.24,0,6.81,49.81,13.73,0.03,0,0.36,0.34
03331500,38.04,17.68,44.28,87.38,49.11,92.99,7.83,4.06,60,1.43,0.15,3.61,0,6.78,10.51,0,10.86,45.45,0,14.06,17.24,1.82,0.06,0,0.29,0.27
03338780,53.19,29.4,17.41,94.1,77.82,96.95,1.52,1.12,59.95,1.48,0.16,2.42,0,6.97,0.23,0,0.33,34.22,0,30.59,34.53,0,0.1,0,0.33,0.29
03339500,52.65,25.16,22.18,93.71,73.01,96.32,1.21,1.23,60,1.55,0.17,2.16,0,6.86,0,0,0.5,20.52,0,31.4,47.18,0.4,0,0,0.39,0.35
03340800,53.19,25.01,21.81,94.07,73.59,96.46,1.1,1.01,59.8,1.57,0.17,2.72,0,6.95,0,0,0.36,30.09,0,23.96,45.48,0.11,0,0,0.4,0.36
03345500,58.19,27.23,14.58,96.42,82.42,98.47,1.07,1.06,60,1.46,0.19,2.36,18.73,6.42,0,0,0,40.13,0,21.46,23.93,2.01,12.47,0,0.37,0.33
03346000,60.23,27.44,12.33,96.94,85.04,99.04,0.68,0.71,60,1.49,0.18,2.31,55.43,5.86,0,0,0,10.62,0,2.03,55.23,2.36,29.77,0,0.4,0.39
03348000,50.84,26.64,22.52,91.28,70.77,94.09,1.75,0.95,60,1.59,0.15,2.98,0,7.09,0.07,0,1.37,16.02,0,19.05,60.85,2.65,0,0,0.42,0.37
03349000,50.63,27.27,22.1,91.9,71.69,94.83,1.77,1.01,60,1.59,0.16,2.53,0,7.07,0.03,0,1.25,17.03,0,21.4,54.8,5.5,0,0,0.42,0.37
03357350,52.65,25.83,21.53,92.84,72.87,95.24,0.54,0.9,58.83,1.57,0.16,4.67,0,6.89,0,0,0,69.07,0,3.31,27.62,0,0,0,0.39,0.36
03361500,50.6,25.03,24.36,89.81,68.18,92.74,1.3,1.49,59.99,1.58,0.15,2.81,0,7.11,0.13,0,0.59,21.16,0,27.41,50.57,0,0.13,0,0.42,0.36
03361650,49.42,25.04,25.53,92.06,68.73,94.68,1.44,1.16,60,1.61,0.16,2.56,0,7.04,0,0,0.85,28.7,0,28.69,41.76,0,0,0,0.42,0.37
03362500,49.63,24.8,25.56,92.71,69.18,95.17,1.58,1.21,60,1.59,0.16,2.45,0,7.07,0.09,0,0.86,28.2,0,30.66,40.11,0,0.08,0,0.41,0.37
03363000,49.9,24.72,25.38,91.18,68.28,93.86,1.49,1.43,59.99,1.58,0.16,2.66,0,7.08,0.18,0,0.78,26.65,0,28.9,43.39,0,0.09,0,0.42,0.36
03364000,50.4,24.67,24.93,90.82,68.43,93.56,1.43,1.46,59.62,1.57,0.16,2.8,0,6.99,0.21,0,0.74,27.27,0,26.65,44.88,0.12,0.13,0,0.41,0.36
03364500,52.95,25.7,21.35,93.07,73.28,95.63,0.79,1.05,59.25,1.57,0.16,3.36,0,6.84,0,0,0.16,36.89,0,13.1,49.39,0.46,0,0,0.4,0.36
03365500,50.92,24.76,24.32,91.4,69.38,94.14,1.28,1.39,59.59,1.57,0.16,2.93,0,6.9,0.36,0,0.6,28.84,0,23,45.44,0.17,1.59,0,0.41,0.36
03366500,57.77,25.83,16.4,92.74,77.53,96.34,0.39,0.77,59.52,1.54,0.15,2.54,0,5.44,0,0,0,4.57,0,0,57.84,0.18,37.42,0,0.46,0.41
03368000,57.86,25.79,16.34,92.78,77.62,96.37,0.37,0.75,59.55,1.54,0.15,2.4,0,5.44,0,0,0,2.49,0,0,56.63,0,40.88,0,0.46,0.41
03381500,61.58,27.18,11.24,97.12,86.21,99.23,0.69,0.7,59.72,1.49,0.18,2.03,27.51,5.64,0.01,0,0,4.08,0,2.67,59.51,8.01,25.72,0,0.4,0.39
03384450,64.21,25.38,10.41,93.68,83.92,95.23,0.42,1,54.86,1.49,0.16,3.28,0,5.02,0,0,0,18,0,0,82,0,0,0,0.4,0.4
03410500,50.61,22.7,26.69,73.14,53.34,79.27,0.73,3.93,38.8,1.38,0.13,5.9,0,5.01,0,0,0,70.7,0,0,18.33,0,10.97,0,0.29,0.26
03438000,56.54,33.78,9.68,86.8,78.45,90.92,0.44,1.19,55.4,1.45,0.16,4.56,0,5.51,0,0,0,61.85,0,0.66,36.24,0,1.25,0,0.34,0.37
03439000,39.24,18.89,41.88,84.93,49.3,90.1,0.71,2.79,51.46,1.4,0.13,5.8,0,5.31,0,0,0,92.17,0,0.79,3.8,0,3.24,0,0.26,0.24
03443000,38.69,21.19,40.13,85.35,51.03,90.77,0.7,2.76,50.76,1.4,0.13,5.65,0,5.24,0,0,0,89.05,0,1.79,4.33,0,4.84,0,0.26,0.23
03450000,37.94,17,45.07,85.56,47.03,90.21,0.76,2.89,54.41,1.39,0.13,6,0,5.37,0,0,0,99.02,0,0,0,0,0.98,0,0.24,0.22
03451500,38.71,22.24,39.05,85.07,51.81,90.88,0.75,2.76,51.69,1.4,0.13,5.51,0,5.22,0.06,0,0,87.17,0,3.03,4.55,0,5.19,0,0.26,0.23
03455000,39.57,20.8,39.63,83.96,50.64,89.26,0.85,2.92,48.83,1.41,0.13,5.66,0,5.17,0.06,0,0,80.21,0,1.76,13.09,0,4.87,0,0.26,0.22
03455500,37.12,13.43,49.44,76.9,39.18,82.49,1.83,3.52,56.46,1.4,0.12,6,0,5.25,0,0,0,99.58,0,0,0,0,0.42,0,0.24,0.18
03456500,37.56,16.29,46.15,81.72,44.21,87.21,1.18,3.12,55.33,1.39,0.13,5.95,0,5.29,0,0,0,98.34,0,0.5,0.01,0,1.15,0,0.24,0.21
03460000,42.92,13.94,43.15,75.44,42.95,82.12,1.3,3.67,50.64,1.43,0.12,5.93,0,5.04,0.71,0,0,98.16,0,0.22,0.71,0,0.2,0,0.25,0.17
03463300,37.58,17.59,44.82,82.21,45.48,88.19,1.06,3.03,55.22,1.39,0.13,5.9,0,5.28,0,0,0,97.19,0,1.12,0,0,1.69,0,0.24,0.22
03465500,39.87,16.66,43.47,84.17,47.63,88.91,1.05,3.34,51.42,1.44,0.13,5.88,0,5.19,0.01,0,0,84.68,0,0.57,12.62,0,2.13,0,0.24,0.23
03470000,43.32,19.88,36.81,81.54,51.29,88.69,0.3,9.62,25.48,1.36,0.12,5.77,0,5.13,0,0,0,22.37,0,0,5.26,0,72.37,0,0.22,0.22
03471500,41.91,27.9,30.19,65.08,46.11,71.96,0.65,3.21,45.41,1.42,0.1,5.58,0,5.14,0.93,0,0,50.16,0,9.8,37.67,0,1.44,0,0.27,0.25
03473000,41.03,25.59,33.38,75.57,50.42,81.64,0.9,3.14,45.78,1.45,0.12,5.83,0,5.11,0.34,0,0,55.14,0,3.18,38.34,0,3,0,0.27,0.26
03479000,38.67,14.65,46.68,85.55,45.65,89.75,0.94,3.6,54.45,1.46,0.13,5.97,0,5.28,0,0,0,97.78,0,0.56,0,0,1.66,0,0.23,0.23
03488000,40.71,32.77,26.51,68.35,51.62,74.6,0.62,3.33,40.04,1.39,0.11,5.71,0,5.4,0.94,0,0,41.6,0,8.33,45.45,0,3.68,0,0.27,0.26
03490000,41.05,34.45,24.49,71.48,55.24,77.33,0.57,2.91,44.03,1.39,0.12,5.76,0,5.3,0.66,0,0,51.51,0,6,39.12,0,2.7,0,0.28,0.28
03498500,43.28,22.76,33.97,80.48,52.65,86.77,0.28,8.47,26.3,1.37,0.12,5.8,0,5.25,0,0,0,23.29,0,0,8.29,0,68.42,0,0.23,0.23
03500000,38.59,20.5,40.9,85.7,50.6,90.95,0.75,2.9,49.81,1.41,0.13,5.62,0,5.26,0,0,0,86.8,0,3.26,5.12,0,4.81,0,0.26,0.23
03500240,38.74,19.41,41.85,85.69,49.79,90.57,0.72,2.99,46.74,1.42,0.13,5.85,0,5.22,0,0,0,92.45,0,1.14,0.67,0,5.74,0,0.27,0.22
03504000,37.89,16.77,45.34,85.01,46.53,89.72,0.83,2.92,54.54,1.39,0.13,6,0,5.35,0,0,0,99.06,0,0,0,0,0.94,0,0.24,0.23
03512000,43.39,14.96,41.66,76.7,44.76,83.15,1.29,3.51,48.77,1.43,0.12,5.92,0,5.04,0.47,0,0,95.15,0,0.26,3.27,0,0.85,0,0.26,0.17
03524000,41.51,38.01,20.48,74.75,60.39,79.7,0.47,1.96,48.95,1.39,0.13,5.9,0,5.29,0.1,0,0,61.71,0,0.87,35.93,0,1.4,0,0.28,0.3
03528000,42.54,36.1,21.37,73.08,58.54,78.34,0.51,1.99,47.6,1.4,0.12,5.87,0,5.24,0.06,0,0,55.06,0,0.54,40.59,0,3.75,0,0.27,0.29
03531500,46.36,26.9,26.74,62.61,46.65,68.67,0.58,2.62,45.98,1.4,0.11,5.84,0,5.1,0.03,0,0,47.45,0,0.23,48.67,0,3.63,0,0.26,0.23
03532000,41.57,36.52,21.91,70.48,56.19,76.12,0.51,2.04,47.01,1.4,0.12,5.85,0,5.32,0.01,0,0,51.51,0,0.25,43.94,0,4.29,0,0.27,0.27
03540500,48.35,24.11,27.54,79.51,57.46,85.25,0.59,3.72,36.92,1.36,0.14,5.86,0,4.93,0,0,0,65.49,0,0,23.31,0,11.2,0,0.29,0.29
03550000,45.38,18.03,36.59,74.41,47.19,82.64,1.11,3.22,45.94,1.43,0.13,5.84,0,4.96,0.23,0,0,87.03,0,1.65,9.62,0,1.47,0,0.26,0.17
03567500,43.76,36.53,19.71,72.32,58.02,78.47,0.49,1.56,49.75,1.44,0.14,5.04,0,5.12,0,0,0,60.77,0,0,20.18,0,19.05,0,0.31,0.3
03574500,45.86,31.2,22.94,82.42,63.41,87.29,0.61,2.28,38.5,1.46,0.13,5.76,0,5.27,0,0,0,35.15,0,0,39.31,0,25.54,0,0.27,0.28
03592718,37.01,21.38,41.61,93.67,54.69,99.5,0.24,2.2,60,1.51,0.14,5.02,0,5.01,1.47,0,0,70.78,0,0,27.27,0,0.48,0,0.28,0.29
03603000,50.76,34.82,14.41,78.15,67.47,82.38,0.61,1.75,52.61,1.44,0.13,5.35,0,5.46,0.02,0,0,53.65,0,0,30.62,0,15.71,0,0.32,0.34
03604000,51.73,31.92,16.35,66.97,56.36,72.86,0.41,2.42,58.36,1.45,0.12,5.43,0,5.13,0.04,0,0,79.54,0,0,13.28,0,7.15,0,0.33,0.32
04015330,34.46,36.75,28.79,88.9,65.27,91.98,4.47,2.02,57.67,1.34,0.2,4.22,0,6.37,3.21,0,5.18,27.93,0,1.26,16.48,0.78,45.15,0,0.29,0.35
04024430,27.71,25.46,46.83,91.79,49.69,95.3,9,4.22,59.43,1.28,0.19,3.74,17.98,6.33,15.57,0,14.27,14.32,0,0.84,24.45,3.35,27.19,0,0.26,0.31
04027000,39.08,16.32,44.6,86.35,48.24,90.96,8.09,1.93,52.21,1.4,0.15,2.98,0,5.8,2.34,0,12.48,40.96,0,5.45,18.92,0,19.85,0,0.29,0.26
04040500,41.69,9.74,48.57,79.91,40.94,91.2,12.99,3.62,55.07,1.27,0.17,2.21,0,5.13,3.5,0,14.04,44.02,0,11.88,21.83,0,4.72,0,0.31,0.28
04043050,25.54,9.05,65.41,83.35,28.31,91,1.31,3.92,59.27,1.54,0.07,2.67,0,5.43,18.37,0,2.55,70.67,0,1.23,6.64,0,0.53,0,0.22,0.16
04045500,18.16,8.87,72.98,88.55,24.43,95.21,22.16,8.07,59.62,1.1,0.19,2.69,0,6.07,39.63,0,41.9,8.85,0,0.64,5.65,0.04,3.29,0,0.19,0.16
04056500,15.99,6.21,77.8,86.45,19.12,93.49,23.07,8.93,59.31,1.09,0.19,2.58,0,5.78,39.93,0,47.41,7.83,0,0.72,0.14,0.35,3.62,0,0.17,0.15
04057510,12.73,5.7,81.57,87.07,15.9,93.73,21.63,9.56,59.39,1.09,0.18,3.05,0,5.57,50.77,0,43.32,3.82,0,0.3,0.31,0,1.49,0,0.16,0.15
04057800,42.32,8.34,49.34,78.33,39.86,90.7,12.49,3.74,49.75,1.25,0.18,2.85,0,5.03,3.08,0,11.92,44.66,0,10.09,20.86,0,9.39,0,0.31,0.27
04059500,38.39,13.93,47.69,83.48,43.6,91.04,19.05,3.48,58.92,1.21,0.21,2.23,0,7.05,4.16,0,36.9,44.17,0,9.07,2.75,0,2.95,0,0.29,0.23
04063700,36.75,7.39,55.86,74.1,32.88,79.59,15.61,5.37,59.86,1.29,0.17,3.41,0,5.55,5.39,0,25.05,60.69,0,4.79,3.84,0,0.24,0,0.21,0.26
04073500,31.51,14.11,54.37,87.54,40.23,90.41,11.23,6.28,59.87,1.36,0.15,4.19,0,6.68,22.02,0,17.79,46.27,0,4.64,6.36,0,2.92,0,0.25,0.24
04074950,35.61,7.3,57.09,74.29,31.98,79.96,12.32,5.21,59.82,1.35,0.16,3.77,0,5.56,10.67,0,19.75,60.12,0,4.72,4.5,0,0.24,0,0.21,0.25
04079000,37.08,10.68,52.23,81.5,39.28,86.18,10.13,4.91,59.94,1.38,0.16,3.93,0,6.25,14.21,0,19.79,48.42,0,3.68,13.27,0,0.62,0,0.23,0.23
04100500,38.85,19.4,41.74,85.22,50.66,91.84,8.28,3.9,60,1.42,0.16,3.64,0,6.8,2.9,0,10.99,50.87,0,11.44,19.86,3.87,0.07,0,0.31,0.29
04105700,25.31,12.92,61.77,77.73,29.76,87.54,5.1,7.41,60,1.43,0.12,5.16,0,6.59,8.11,0,8.07,80.45,0,2.98,0.38,0,0,0,0.26,0.26
04113000,38.1,16.28,45.62,86.27,47.48,93.4,10.48,3.55,59.92,1.4,0.17,3.37,0,6.87,7.81,0,13.24,46.05,0,18.65,11.46,0,2.79,0,0.28,0.25
04115000,42.39,21.51,36.11,90.46,58.41,95.18,8.09,2.65,60,1.44,0.17,1.88,0,7.11,3.52,0,11.54,23.67,0,31.65,24.09,0.42,5.11,0,0.3,0.27
04115265,23.9,11.25,64.85,77.92,27.39,86.13,11.01,7.66,60,1.36,0.13,4.63,0,6.89,21.13,0,14.53,58.88,0,3.95,0.39,0,1.12,0,0.26,0.21
04122200,20.1,9.47,70.43,90.28,26.49,94.48,3.68,9.69,60,1.49,0.1,3.86,0,6.2,49.56,0,15.96,24.29,0,2.07,8.02,0.01,0.09,0,0.19,0.19
04122500,15.88,8.17,75.95,90.32,21.66,94.87,4.02,10.34,60,1.48,0.09,4.26,0,6.13,61.55,0,13.99,16.56,0,2.29,5.43,0,0.16,0,0.18,0.17
04124000,10.71,6.32,82.97,88.76,14.99,95.92,3.66,11.04,59.77,1.44,0.08,5.05,0,5.89,79.8,0,10.35,6.67,0,0.93,1.9,0,0.36,0,0.17,0.14
04127918,20.78,19.39,59.83,90.27,37.95,95.85,13.51,7.18,59.64,1.23,0.17,2.24,0,6.28,32.14,0,25.17,6.95,0,7.92,2.01,0.46,25.35,0,0.21,0.22
